المفهوم الأكاديمي,رابط المفهوم على سمارتيكل,التخصص الفرعي,عنوان المرجع الأكاديمي,رابط المرجع المباشر,التوثيق المنسق
التسويق الرقمي: تحسين محركات البحث، استراتيجية المحتوى، وتحليل الأداء.,https://smarticle.tech/ar/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,"Social media marketing strategy: definition, conceptualization, taxonomy, validation, and future agenda",https://doi.org/10.1007/s11747-020-00733-3,"لي، فانغفانغ؛ لاريمو، ج.؛ ليونيدو، ليونيداس س. ""استراتيجية تسويق وسائل التواصل الاجتماعي: التعريف، والتأطير المفاهيمي، والتصنيف، والتحقق، والجدول الزمني المستقبلي"". *Journal of the Academy of Marketing Science*، 2020."
التسويق الرقمي: تحسين محركات البحث، استراتيجية المحتوى، وتحليل الأداء.,https://smarticle.tech/ar/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,Social media marketing strategy: The impact of firm generated content on customer based brand equity in retail industry,https://doi.org/10.1080/13527266.2023.2300076,"العبد الله، غ.، ر. برزاني، أ. دانديس، وم. عيد. ""استراتيجية تسويق وسائل التواصل الاجتماعي: أثر المحتوىGenerated من قبل الشركة على رأس المال القائم على العملاء للعلامة التجارية في صناعة التجزئة"". *semantic_scholar_foundational*، 2024."
التسويق الرقمي: تحسين محركات البحث، استراتيجية المحتوى، وتحليل الأداء.,https://smarticle.tech/ar/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,Marketing,https://openlibrary.org/works/OL31045479W,Marketing. بقلم Jerry Ramonyai. (2021). — Independently Published. ردمك: 9798777301260
سلوك المستهلك: عمليات اتخاذ القرار والدوافع والتجزئة,https://smarticle.tech/ar/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Nudge,https://archive.org/details/nudgeim_tha_2008_00_2497,"Nudge. بقلم Richard H. Thaler، Cass R. Sunstein. (2008). — Penguin Books, Limited. ردمك: 9780525508526"
سلوك المستهلك: عمليات اتخاذ القرار والدوافع والتجزئة,https://smarticle.tech/ar/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Consumer behavior,https://archive.org/details/consumerbehavior0000schi_3rdED.,Consumer behavior. بقلم Leon G. Schiffman، Leslie Lazar Kanuk. (1978). — Prentice Hall. ردمك: 013082190X
سلوك المستهلك: عمليات اتخاذ القرار والدوافع والتجزئة,https://smarticle.tech/ar/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Consumer behaviour,https://archive.org/details/consumerbehaviou0000east,Consumer behaviour. بقلم Robert East، Marc Vanhuele، Malcolm Wright. (1997). — Prentice Hall. ردمك: 152973083X
سلوك المستهلك: عمليات اتخاذ القرار والدوافع والتجزئة,https://smarticle.tech/ar/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,The Cambridge Handbook of Psychology and Economic Behaviour,https://openlibrary.org/works/OL20591308W,The Cambridge Handbook of Psychology and Economic Behaviour. بقلم Alan Lewis. (2008). — Cambridge University Press. ردمك: 131667634X
سلوك المستهلك: عمليات اتخاذ القرار والدوافع والتجزئة,https://smarticle.tech/ar/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,"Restaurant patronage during the COVID-19 pandemic and the protection motivation theory: influence of consumers’ socio-demographic, situational, and ps",https://doi.org/10.1080/15378020.2021.2006036,النصوص:
سلوك المستهلك: عمليات اتخاذ القرار والدوافع والتجزئة,https://smarticle.tech/ar/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,"Hope, fear, and consumer behavioral change amid COVID‐19: Application of protection motivation theory",https://doi.org/10.1111/ijcs.12700,"بيرد، كاي، فان، آ، هير، إي، لييو، واي، ليتش، إس، ألمانزا، ب. ""الزيارات إلى المطاعم خلال جائحة كوفيد-19 ونظرية الدافع الوقائي: تأثير العوامل الاجتماعية والديموغرافية، الظرفية، والنفسية للمستهلكين"". *semantic_scholar_foundational*، 2021."
سلوك المستهلك: عمليات اتخاذ القرار والدوافع والتجزئة,https://smarticle.tech/ar/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Consumer Motivation by Using Unified Theory of Acceptance and Use of Technology towards Electric Vehicles,https://doi.org/10.3390/su132112177,"كيم، جيونغ، وآخرون. ""الأمل، والخوف، والتغير السلوكي للمستهلكين وسط جائحة كوفيد-19: تطبيق نظرية الدافع الوقائي"". *semantic_scholar_foundational*، 2021."
سلوك المستهلك: عمليات اتخاذ القرار والدوافع والتجزئة,https://smarticle.tech/ar/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Utilitarian and/or hedonic shopping - consumer motivation to purchase in smart stores,https://doi.org/10.1108/imds-04-2022-0250,"حيدر علي عباسي، إس. كاي. جوهل، ز. ح. شاري، وجيحة موغال، محمد مزهر، م. أ. مسرات، وقاص رفيق، أسعد سلام فاروقي، بوروفكوف أليكساي. ""دافع المستهلك لاستخدام نظرية القبول والاستخدام الموحدة للتكنولوجيا تجاه المركبات الكهربائية"". *semantic_scholar_foundational*، 2021."
سلوك المستهلك: عمليات اتخاذ القرار والدوافع والتجزئة,https://smarticle.tech/ar/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Fashion Consumers’ Channel Switching Behavior During the COVID-19: Protection Motivation Theory in the Extended Planned Behavior Framework,https://doi.org/10.1177/0887302X20986521,"يو-وي تشانغ، ف. هسو، جياهي تشين، ون-لونغ شياو، ني شيو. ""التسوق النفعي و/أو المتعة - دافع المستهلك للشراء في المتاجر الذكية"". *semantic_scholar_foundational*، 2023."
سلوك المستهلك: عمليات اتخاذ القرار والدوافع والتجزئة,https://smarticle.tech/ar/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Restaurant Diners’ Switching Behavior During the COVID-19 Pandemic: Protection Motivation Theory,https://doi.org/10.3389/fpsyg.2022.833627,"سونغ-ي يون، ج. إي. لي، جونغ إي ها-بروكشير. ""سلوك تحويل قنوات مستهلكي الأزياء خلال جائحة كوفيد-19: نظرية الدافع الوقائي في إطار نظرية السلوك المخطط الموسع"". *semantic_scholar_foundational*، 2021."
السلوك التنظيمي: الدافعية، ديناميات المجموعة، والثقافة التنظيمية.,https://smarticle.tech/ar/article/organisational-behaviour-motivation-group-dynamics-and-organisational-cultu-202605180549,Management,Organizations,https://archive.org/details/organizationsbeh00gibs_0,"Organizations. بقلم Gibson, James L.، James L. Gibson. (1976). — Irwin-Dorsey. ردمك: 9780256192681"
السلوك التنظيمي: الدافعية، ديناميات المجموعة، والثقافة التنظيمية.,https://smarticle.tech/ar/article/organisational-behaviour-motivation-group-dynamics-and-organisational-cultu-202605180549,Management,Management and organisational behaviour,https://archive.org/details/instructorsmanua0000mull,Management and organisational behaviour. بقلم Laurie J. Mullins. (1985). — Prentice Hall. ردمك: 0273635522
السلوك التنظيمي: الدافعية، ديناميات المجموعة، والثقافة التنظيمية.,https://smarticle.tech/ar/article/organisational-behaviour-motivation-group-dynamics-and-organisational-cultu-202605180549,Management,Understanding organizations,https://archive.org/details/understandingorg0000hand,Understanding organizations. بقلم Charles Brian Handy. (1976). — Facts on File. ردمك: 9780140156034
السلوك التنظيمي: الدافعية، ديناميات المجموعة، والثقافة التنظيمية.,https://smarticle.tech/ar/article/organisational-behaviour-motivation-group-dynamics-and-organisational-cultu-202605180549,Management,Organisational Behaviour,https://openlibrary.org/works/OL21131985W,Organisational Behaviour. بقلم Gert Alblas، Ella Wijsman، Marjolein van Noort. (2013). — Taylor & Francis Group. ردمك: 1032048077
السلوك التنظيمي: الدافعية، ديناميات المجموعة، والثقافة التنظيمية.,https://smarticle.tech/ar/article/organisational-behaviour-motivation-group-dynamics-and-organisational-cultu-202605180549,Management,Managing and organizations,https://archive.org/details/managingorganiza0000cleg_v8s7,"Managing and organizations. بقلم Stewart Clegg، Martin Kornberger، Tyrone Pitsis. (2004). — SAGE Publications, Limited. ردمك: 1847873723"
السلوك التنظيمي: الدافعية، ديناميات المجموعة، والثقافة التنظيمية.,https://smarticle.tech/ar/article/organisational-behaviour-motivation-group-dynamics-and-organisational-cultu-202605180549,Management,The organisation in its environment,https://archive.org/details/organisationinit0000call,The organisation in its environment. بقلم Paul Callaghan. (1981). — Business Education Publishers. ردمك: 0907679064
السلوك التنظيمي: الدافعية، ديناميات المجموعة، والثقافة التنظيمية.,https://smarticle.tech/ar/article/organisational-behaviour-motivation-group-dynamics-and-organisational-cultu-202605180549,Management,Introduction to Organisational Behaviour for Managers and Engineers,https://openlibrary.org/works/OL21295043W,Introduction to Organisational Behaviour for Managers and Engineers. بقلم Duncan Kitchin. (2010). — Routledge. ردمك: 9781138137639
السلوك التنظيمي: الدافعية، ديناميات المجموعة، والثقافة التنظيمية.,https://smarticle.tech/ar/article/organisational-behaviour-motivation-group-dynamics-and-organisational-cultu-202605180549,Management,An introduction to organisational behaviour for managers and engineers,https://openlibrary.org/works/OL19859150W,An introduction to organisational behaviour for managers and engineers. بقلم Duncan Kitchin. (2010). — Butterworth-Heinemann/Elsevier. ردمك: 0750683341
السلوك التنظيمي: الدافعية، ديناميات المجموعة، والثقافة التنظيمية.,https://smarticle.tech/ar/article/organisational-behaviour-motivation-group-dynamics-and-organisational-cultu-202605180549,Management,People in organisations,https://openlibrary.org/works/OL5269604W,People in organisations. بقلم Terence R. Mitchell. (1978). — McGraw-Hill International Book Company. ردمك: 0070664188
الإدارة الإستراتيجية: التحليل التنافسي، الاستراتيجية المؤسسية، والتنفيذ.,https://smarticle.tech/ar/article/strategic-management-competitive-analysis-corporate-strategy-and-execution-202605180558,Management,The Art of War,https://archive.org/details/artofwaroldestmi00suntuoft,The Art of War. بقلم 孙武 (Sun Tzu)، Stephen F. Kaufman، Lionel Giles. (1900). — Distributed in the United States by Random House. ردمك: 0344892581
الإدارة الإستراتيجية: التحليل التنافسي، الاستراتيجية المؤسسية، والتنفيذ.,https://smarticle.tech/ar/article/strategic-management-competitive-analysis-corporate-strategy-and-execution-202605180558,Management,The Prince,https://archive.org/details/machiavelli00machuoft,"The Prince. بقلم Niccolò Machiavelli. (1515). — Penguin Books, Limited. ردمك: 9781975853143"
الإدارة الإستراتيجية: التحليل التنافسي، الاستراتيجية المؤسسية، والتنفيذ.,https://smarticle.tech/ar/article/strategic-management-competitive-analysis-corporate-strategy-and-execution-202605180558,Management,Strategic Management,https://openlibrary.org/works/OL20761206W,Strategic Management. بقلم Jeffrey H. Dyer، Paul Godfrey، Robert Jensen. (2013). — Wiley (WileyPLUS Products). ردمك: 9781119227403
الإدارة الإستراتيجية: التحليل التنافسي، الاستراتيجية المؤسسية، والتنفيذ.,https://smarticle.tech/ar/article/strategic-management-competitive-analysis-corporate-strategy-and-execution-202605180558,Management,Corporate strategy,https://archive.org/details/corporatestrateg0000anso,Corporate strategy. بقلم H. Igor Ansoff. (1965). — Penguin. ردمك: 0140091122
الإدارة الإستراتيجية: التحليل التنافسي، الاستراتيجية المؤسسية، والتنفيذ.,https://smarticle.tech/ar/article/strategic-management-competitive-analysis-corporate-strategy-and-execution-202605180558,Management,Short Introduction To Strategic Management,https://archive.org/details/shortintroductio0000ande,Short Introduction To Strategic Management. بقلم Torben Juul Andersen. (2013). — University of Cambridge ESOL Examinations. ردمك: 9781107348240
الإدارة الإستراتيجية: التحليل التنافسي، الاستراتيجية المؤسسية، والتنفيذ.,https://smarticle.tech/ar/article/strategic-management-competitive-analysis-corporate-strategy-and-execution-202605180558,Management,NASA/DoD aerospace knowledge diffusion research project,https://openlibrary.org/works/OL8894965W,NASA/DoD aerospace knowledge diffusion research project. بقلم Thomas E. Pinelli. (1990). — NASA
الإدارة الإستراتيجية: التحليل التنافسي، الاستراتيجية المؤسسية، والتنفيذ.,https://smarticle.tech/ar/article/strategic-management-competitive-analysis-corporate-strategy-and-execution-202605180558,Management,"Corporate Strategy, Corporate Culture and Conversion; Adjustment in the Defence Industry",https://doi.org/10.1111/j.1467-8616.1992.tb00028.x,"رون سميث، دان سميث. ""الاستراتيجية المؤسسية، الثقافة المؤسسية والتحويل؛ التكيف في صناعة الدفاع"". كروسريف، 1992."
الإدارة الإستراتيجية: التحليل التنافسي، الاستراتيجية المؤسسية، والتنفيذ.,https://smarticle.tech/ar/article/strategic-management-competitive-analysis-corporate-strategy-and-execution-202605180558,Management,The Foundations of Strategy,https://doi.org/10.1093/oso/9780199231744.003.0004,"مايسون، ستيفن. ""أسس الاستراتيجية"". *كروسريف*، 2007."
الإدارة الإستراتيجية: التحليل التنافسي، الاستراتيجية المؤسسية، والتنفيذ.,https://smarticle.tech/ar/article/strategic-management-competitive-analysis-corporate-strategy-and-execution-202605180558,Management,Cognitive Foundations of Competitive Advantage Through Pricing,https://doi.org/10.1108/978-1-64113-437-820251004,"بوراك جيم كوندوك. ""الأسس المعرفية للميزة التنافسية من خلال التسعير"". كروسريف، 2018."
الإدارة الإستراتيجية: التحليل التنافسي، الاستراتيجية المؤسسية، والتنفيذ.,https://smarticle.tech/ar/article/strategic-management-competitive-analysis-corporate-strategy-and-execution-202605180558,Management,The Mutual Benchmarking Method for Smes’ Competitive Strategy Development,https://doi.org/10.2478/fman-2014-0015,"روستيك، ك. ""طريقة المقارنة المتبادلة لتطوير الاستراتيجية التنافسية للمنشآت الصغيرة والمتوسطة"". كروسريف، 2013."
إدارة الموارد البشرية: اكتساب المواهب، التطوير، والاحتفاظ.,https://smarticle.tech/ar/article/human-resource-management-talent-acquisition-development-and-retention-202605180614,Management,Bible,https://archive.org/details/holybiblesoarran01unse,Bible. بقلم Bible. (1200). — E.F. Backus. ردمك: 0564069019
إدارة الموارد البشرية: اكتساب المواهب، التطوير، والاحتفاظ.,https://smarticle.tech/ar/article/human-resource-management-talent-acquisition-development-and-retention-202605180614,Management,Macbeth,https://archive.org/details/macbethfacsimile0000will,Macbeth. بقلم William Shakespeare. (1508). — Nelson Thornes Ltd. ردمك: 9781536969078
إدارة الموارد البشرية: اكتساب المواهب، التطوير، والاحتفاظ.,https://smarticle.tech/ar/article/human-resource-management-talent-acquisition-development-and-retention-202605180614,Management,Richard III,https://archive.org/details/bib_fict_10084886,Richard III. بقلم William Shakespeare. (1597). — Gloucester. ردمك: 9781434609878
إدارة الموارد البشرية: اكتساب المواهب، التطوير، والاحتفاظ.,https://smarticle.tech/ar/article/human-resource-management-talent-acquisition-development-and-retention-202605180614,Management,Nomination,https://archive.org/details/nominationhearin011293unit,"Nomination. بقلم United States. Congress. Senate. Committee on Labor and Human Resources.. (1979). — For sale by the Supt. of Docs., Congressional Sales Office, U.S. G.P.O.. ردمك: 016045865X"
إدارة الموارد البشرية: اكتساب المواهب، التطوير، والاحتفاظ.,https://smarticle.tech/ar/article/human-resource-management-talent-acquisition-development-and-retention-202605180614,Management,Careers in Focus,https://openlibrary.org/works/OL31756013W,"Careers in Focus. بقلم Ferguson Publishing Company. (2006). — Infobase Holdings, Inc.. ردمك: 1438153716"
إدارة الموارد البشرية: اكتساب المواهب، التطوير، والاحتفاظ.,https://smarticle.tech/ar/article/human-resource-management-talent-acquisition-development-and-retention-202605180614,Management,Fundamentals Of Electricity And Magnetism,https://archive.org/details/glencoescienceea0000mcgr,Fundamentals Of Electricity And Magnetism. بقلم McGraw-Hill. (2001). — Schools. ردمك: 9780078288388
إدارة الموارد البشرية: اكتساب المواهب، التطوير، والاحتفاظ.,https://smarticle.tech/ar/article/human-resource-management-talent-acquisition-development-and-retention-202605180614,Management,Financial audit,https://openlibrary.org/works/OL565229W,Financial audit. بقلم United States. General Accounting Office. (1943). — [U.S. General Accountin Office
إدارة الموارد البشرية: اكتساب المواهب، التطوير، والاحتفاظ.,https://smarticle.tech/ar/article/human-resource-management-talent-acquisition-development-and-retention-202605180614,Management,NASA/DoD aerospace knowledge diffusion research project,https://openlibrary.org/works/OL8894965W,"NASA/DoD aerospace knowledge diffusion research project. بقلم Thomas E. Pinelli. (1990). — National Technical Information Service, distributor"
إدارة الموارد البشرية: اكتساب المواهب، التطوير، والاحتفاظ.,https://smarticle.tech/ar/article/human-resource-management-talent-acquisition-development-and-retention-202605180614,Management,Introduction to Human Resource Management,https://archive.org/details/introductiontohu0000wilt,"Introduction to Human Resource Management. بقلم Nick Wilton. (2011). — SAGE Publications, Incorporated. ردمك: 1526487918"
إدارة الموارد البشرية: اكتساب المواهب، التطوير، والاحتفاظ.,https://smarticle.tech/ar/article/human-resource-management-talent-acquisition-development-and-retention-202605180614,Management,21st Century FEMA Study Course,https://openlibrary.org/works/OL39687592W,21st Century FEMA Study Course. بقلم Progressive Management. (2011). — Smashwords. ردمك: 145810494X
نظرية المحفظة: التنويع، موازنة المخاطر والعائد، والنظرية الحديثة للمحفظة.,https://smarticle.tech/ar/article/portfolio-theory-diversification-risk-return-trade-off-and-modern-portfolio-202605180621,Investment,Modern portfolio theory and investment analysis,https://archive.org/details/modernportfoliot0000elto_n2x0,Modern portfolio theory and investment analysis. بقلم Edwin J. Elton، Martin Gruber. (1981). — Wiley. ردمك: 1118506863
نظرية المحفظة: التنويع، موازنة المخاطر والعائد، والنظرية الحديثة للمحفظة.,https://smarticle.tech/ar/article/portfolio-theory-diversification-risk-return-trade-off-and-modern-portfolio-202605180621,Investment,The theory and practice of investment management,https://openlibrary.org/works/OL16494257W,"The theory and practice of investment management. بقلم Frank J. Fabozzi، Harry Max Markowitz. (2002). — Wiley & Sons, Limited, John. ردمك: 9780470929902"
نظرية المحفظة: التنويع، موازنة المخاطر والعائد، والنظرية الحديثة للمحفظة.,https://smarticle.tech/ar/article/portfolio-theory-diversification-risk-return-trade-off-and-modern-portfolio-202605180621,Investment,Modern investment theory,https://archive.org/details/moderninvestment00haug_0,Modern investment theory. بقلم Robert A. Haugen. (1986). — Prentice-Hall. ردمك: 9780135950265
نظرية المحفظة: التنويع، موازنة المخاطر والعائد، والنظرية الحديثة للمحفظة.,https://smarticle.tech/ar/article/portfolio-theory-diversification-risk-return-trade-off-and-modern-portfolio-202605180621,Investment,Tools for computational finance,https://archive.org/details/toolsforcomputat0000seyd,Tools for computational finance. بقلم Rüdiger Seydel. (2002). — Springer-Verlag Berlin Heidelberg. ردمك: 9781447129936
نظرية المحفظة: التنويع، موازنة المخاطر والعائد، والنظرية الحديثة للمحفظة.,https://smarticle.tech/ar/article/portfolio-theory-diversification-risk-return-trade-off-and-modern-portfolio-202605180621,Investment,A Random Walk Down Wall Street,https://archive.org/details/randomwalkdownwa0000malk_y6n1,"A Random Walk Down Wall Street. بقلم Burton Gordon Malkiel. (1973). — Recorded Books, Inc.. ردمك: 9780393330335"
نظرية المحفظة: التنويع، موازنة المخاطر والعائد، والنظرية الحديثة للمحفظة.,https://smarticle.tech/ar/article/portfolio-theory-diversification-risk-return-trade-off-and-modern-portfolio-202605180621,Investment,Moving Beyond Modern Portfolio Theory,https://openlibrary.org/works/OL25769064W,Moving Beyond Modern Portfolio Theory. بقلم Jon Lukomnik. (2021). — Taylor & Francis Group. ردمك: 0367369958
نظرية المحفظة: التنويع، موازنة المخاطر والعائد، والنظرية الحديثة للمحفظة.,https://smarticle.tech/ar/article/portfolio-theory-diversification-risk-return-trade-off-and-modern-portfolio-202605180621,Investment,Modern Portfolio Management,https://openlibrary.org/works/OL25288133W,"Modern Portfolio Management. بقلم Todd E. Petzel. (2021). — Wiley & Sons, Limited, John. ردمك: 9781119818502"
نظرية المحفظة: التنويع، موازنة المخاطر والعائد، والنظرية الحديثة للمحفظة.,https://smarticle.tech/ar/article/portfolio-theory-diversification-risk-return-trade-off-and-modern-portfolio-202605180621,Investment,Asset Rotation,https://openlibrary.org/works/OL21514838W,"Asset Rotation. بقلم Matthew P. Erickson. (2014). — Wiley & Sons, Limited, John. ردمك: 9781118779217"
نظرية المحفظة: التنويع، موازنة المخاطر والعائد، والنظرية الحديثة للمحفظة.,https://smarticle.tech/ar/article/portfolio-theory-diversification-risk-return-trade-off-and-modern-portfolio-202605180621,Investment,"Risk, Return, and Modern Portfolio Theory",https://doi.org/10.2139/ssrn.3942607,"Evans, Richard B. ""Risk, Return, and Modern Portfolio Theory"". crossref, 2021."
نظرية المحفظة: التنويع، موازنة المخاطر والعائد، والنظرية الحديثة للمحفظة.,https://smarticle.tech/ar/article/portfolio-theory-diversification-risk-return-trade-off-and-modern-portfolio-202605180621,Investment,"Brief Review on Asset Selection and Portfolio Construction: Diversification, Risk and Return",https://doi.org/10.2139/ssrn.4545184,"Jean Cedric Napon. ""Brief Review on Asset Selection and Portfolio Construction: Diversification, Risk and Return"". crossref, 2023."
تقييم المخاطر والمشتقات: الخيارات والعقود المستقبلية واستراتيجيات التحوط.,https://smarticle.tech/ar/article/risk-assessment-and-derivatives-options-futures-and-hedging-strategies-202605180631,Investment,United States,https://openlibrary.org/works/OL26583958W,United States. بقلم International Monetary Fund. Monetary and Capital Markets Department. (2020). — International Monetary Fund. ردمك: 1513553321
تقييم المخاطر والمشتقات: الخيارات والعقود المستقبلية واستراتيجيات التحوط.,https://smarticle.tech/ar/article/risk-assessment-and-derivatives-options-futures-and-hedging-strategies-202605180631,Investment,Understanding Investments,https://openlibrary.org/works/OL20753302W,Understanding Investments. بقلم NIkiforos T. Laopodis. (2012). — Taylor & Francis Group. ردمك: 1003027474
تقييم المخاطر والمشتقات: الخيارات والعقود المستقبلية واستراتيجيات التحوط.,https://smarticle.tech/ar/article/risk-assessment-and-derivatives-options-futures-and-hedging-strategies-202605180631,Investment,XVA Challenge,https://openlibrary.org/works/OL21105136W,XVA Challenge. بقلم Jon Gregory. (2015). — Wiley. ردمك: 1119509009
تقييم المخاطر والمشتقات: الخيارات والعقود المستقبلية واستراتيجيات التحوط.,https://smarticle.tech/ar/article/risk-assessment-and-derivatives-options-futures-and-hedging-strategies-202605180631,Investment,Managing credit risk,https://openlibrary.org/works/OL18727700W,Managing credit risk. بقلم John B. Caouette، Edward I. Altman، Paul Narayanan. (2007). — Wiley. ردمك: 1118266234
تقييم المخاطر والمشتقات: الخيارات والعقود المستقبلية واستراتيجيات التحوط.,https://smarticle.tech/ar/article/risk-assessment-and-derivatives-options-futures-and-hedging-strategies-202605180631,Investment,Risk Management,https://openlibrary.org/works/OL8326749W,Risk Management. بقلم M. A. H. Dempster. (2001). — Cambridge University Press. ردمك: 9781139146500
تقييم المخاطر والمشتقات: الخيارات والعقود المستقبلية واستراتيجيات التحوط.,https://smarticle.tech/ar/article/risk-assessment-and-derivatives-options-futures-and-hedging-strategies-202605180631,Investment,A Review on Derivative Hedging Using Reinforcement Learning,https://doi.org/10.2139/ssrn.4217989,"ليو، بينغ. ""مراجعة حول التحوط المشتقات باستخدام التعلم المعزز"". *semantic_scholar_foundational*، 2023."
تقييم المخاطر والمشتقات: الخيارات والعقود المستقبلية واستراتيجيات التحوط.,https://smarticle.tech/ar/article/risk-assessment-and-derivatives-options-futures-and-hedging-strategies-202605180631,Investment,Next Level in Risk Management? Hedging and Trading Strategies of Volatility Derivatives Using VIX Futures,https://doi.org/10.4236/JFRM.2018.74024,"إرنست ج. فاهلين وآخرون. ""المستوى التالي في إدارة المخاطر؟ استراتيجيات التحوط والمضاربة للمشتقات التقلبية باستخدام عقود VIX الآجلة"". *مجلة إدارة المخاطر المالية*، 2018."
تقييم المخاطر والمشتقات: الخيارات والعقود المستقبلية واستراتيجيات التحوط.,https://smarticle.tech/ar/article/risk-assessment-and-derivatives-options-futures-and-hedging-strategies-202605180631,Investment,Managing Agricultural Price Risk in Developing Countries,https://doi.org/10.1002/9781118467381.CH13,"ج. دانا، سي. جيلبرت. ""إدارة مخاطر الأسعار الزراعية في الدول النامية"". *semantic_scholar_foundational*، 2013."
تقييم المخاطر والمشتقات: الخيارات والعقود المستقبلية واستراتيجيات التحوط.,https://smarticle.tech/ar/article/risk-assessment-and-derivatives-options-futures-and-hedging-strategies-202605180631,Investment,A survey of electricity spot and futures price models for risk management applications,https://arxiv.org/abs/2103.16918,"ديشاتري، توماس؛ فيرون، أوليفييه؛ غرو، ب. ""مسح لنماذج أسعار السوق الفورية والآجلة للكهرباء لتطبيقات إدارة المخاطر"". *semantic_scholar_foundational*، 2021."
تقييم المخاطر والمشتقات: الخيارات والعقود المستقبلية واستراتيجيات التحوط.,https://smarticle.tech/ar/article/risk-assessment-and-derivatives-options-futures-and-hedging-strategies-202605180631,Investment,APPROACHES TO PRICE FORMATION IN FINANCIALIZED COMMODITY MARKETS,https://doi.org/10.1111/joes.12342,"فان هويلي، صوفي. ""مناهج تشكيل السعر في أسواق السلع المالية"". *semantic_scholar_foundational*، 2019."
الاستثمارات البديلة: الأسهم الخاصة، صناديق التحوط، والأصول الحقيقية.,https://smarticle.tech/ar/article/alternative-investments-private-equity-hedge-funds-and-real-assets-202605180641,Investment,Alternative Investments,https://openlibrary.org/works/OL20709823W,"Alternative Investments. بقلم Donald R. Chambers، Mark J. P. Anson، Keith H. Black. (2015). — Wiley & Sons, Incorporated, John. ردمك: 1119016363"
الاستثمارات البديلة: الأسهم الخاصة، صناديق التحوط، والأصول الحقيقية.,https://smarticle.tech/ar/article/alternative-investments-private-equity-hedge-funds-and-real-assets-202605180641,Investment,CAIA Level I,https://openlibrary.org/works/OL21444360W,CAIA Level I. بقلم CAIA Association، Mark J. P. Anson. (2009). — Wiley. ردمك: 9780470557235
الاستثمارات البديلة: الأسهم الخاصة، صناديق التحوط، والأصول الحقيقية.,https://smarticle.tech/ar/article/alternative-investments-private-equity-hedge-funds-and-real-assets-202605180641,Investment,"Fee Levels, Performance and Alignment of Interests in Private Equity",https://doi.org/10.1057/9781137400390.0009,"فيليبس، إس. ""مستويات الرسوم، والأداء، ومحاذاة المصالح في الاستثمار الخاص"". *كروسرف*، 2015."
الاستثمارات البديلة: الأسهم الخاصة، صناديق التحوط، والأصول الحقيقية.,https://smarticle.tech/ar/article/alternative-investments-private-equity-hedge-funds-and-real-assets-202605180641,Investment,Measuring Private Equity Performance,https://doi.org/10.1093/oso/9780198866961.003.0003,"غيليغان، جون، ووايت، مايك. ""قياس أداء الاستثمار الخاص"". كروسرف، 2020."
الاستثمارات البديلة: الأسهم الخاصة، صناديق التحوط، والأصول الحقيقية.,https://smarticle.tech/ar/article/alternative-investments-private-equity-hedge-funds-and-real-assets-202605180641,Investment,Private Equity Performance before the Global Financial Crisis,https://doi.org/10.1057/9781137435354.0009,"هاريس، ر.، جنكينسون، ت.، وكابلان، س. ""أداء الاستثمار الخاص قبل الأزمة المالية العالمية"". *كروسرف*، 2015."
الاستثمارات البديلة: الأسهم الخاصة، صناديق التحوط، والأصول الحقيقية.,https://smarticle.tech/ar/article/alternative-investments-private-equity-hedge-funds-and-real-assets-202605180641,Investment,Benchmark Biases in Private Equity Performance,https://doi.org/10.1093/acprof:oso/9780199375875.003.0015,"سبلِد، روبرت. ""التحيزات المرجعية في أداء الاستثمار الخاص"". كروسرف، 2015."
الاستثمارات البديلة: الأسهم الخاصة، صناديق التحوط، والأصول الحقيقية.,https://smarticle.tech/ar/article/alternative-investments-private-equity-hedge-funds-and-real-assets-202605180641,Investment,Private Equity Performance,https://doi.org/10.1002/9781118939826.ch4,"هاريس، ر. إس.، جنكينسون، ت.، وكابلان، س. إن. ""أداء الاستثمار الخاص"". *كروسرف*، 2015."
الاستثمارات البديلة: الأسهم الخاصة، صناديق التحوط، والأصول الحقيقية.,https://smarticle.tech/ar/article/alternative-investments-private-equity-hedge-funds-and-real-assets-202605180641,Investment,Performance of private equity funds: does diversification matter?,https://doi.org/10.1007/978-3-8350-9428-4_6,"غومبرز، ب.، ليرنر، ج.، وسشارفستاين، د. ""أداء صناديق الاستثمار الخاص: هل تهم التنويع؟"". كروسرف، 2005."
