Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
Microservices and Container Orchestration with Kubernetes,https://smarticle.tech/en/article/microservices-and-container-orchestration-with-kubernetes-202605150915,Cloud Computing,The Road To Microservice Architecture,https://openlibrary.org/works/OL42685965W,The Road To Microservice Architecture. by Raymond Pairan. — Raymond Pairan. ISBN: 9781096943587
Microservices and Container Orchestration with Kubernetes,https://smarticle.tech/en/article/microservices-and-container-orchestration-with-kubernetes-202605150915,Cloud Computing,Microservices Container Security Orchestration Framework within Kubernetes and Docker for Business-Critical Applications within Digital Transformation,https://doi.org/10.17762/ijritcc.v11i3.9863,"Singh, Amarjeet. ""Microservices Container Security Orchestration Framework within Kubernetes and Docker for Business-Critical Applications within Digital Transformation"". crossref, 2023."
Microservices and Container Orchestration with Kubernetes,https://smarticle.tech/en/article/microservices-and-container-orchestration-with-kubernetes-202605150915,Cloud Computing,Containerizing Microservices Using Kubernetes,https://doi.org/10.1007/978-1-4842-8832-0_9,"Telang, Tarun. ""Containerizing Microservices Using Kubernetes"". crossref, 2022."
Serverless Computing: Event-Driven Architecture and Function-as-a-Service,https://smarticle.tech/en/article/serverless-computing-event-driven-architecture-and-function-as-a-service-202605150925,Cloud Computing,"Serverless Computing Concepts, Technology and Architecture",https://openlibrary.org/works/OL37858000W,"Serverless Computing Concepts, Technology and Architecture. by Aluvalu, V.. (2024). — IGI Global. ISBN: 9798369316832"
Serverless Computing: Event-Driven Architecture and Function-as-a-Service,https://smarticle.tech/en/article/serverless-computing-event-driven-architecture-and-function-as-a-service-202605150925,Cloud Computing,Azure for Architects,https://openlibrary.org/works/OL22153895W,"Azure for Architects. by Ritesh Modi, Jack Lee, Rithin Skaria. (2017). — Packt Publishing, Limited. ISBN: 1839210591"
Serverless Computing: Event-Driven Architecture and Function-as-a-Service,https://smarticle.tech/en/article/serverless-computing-event-driven-architecture-and-function-as-a-service-202605150925,Cloud Computing,Azure Serverless Computing Cookbook,https://openlibrary.org/works/OL20560215W,"Azure Serverless Computing Cookbook. by Praveen Kumar Sreeram. (2017). — Packt Publishing, Limited. ISBN: 9781789615265"
Serverless Computing: Event-Driven Architecture and Function-as-a-Service,https://smarticle.tech/en/article/serverless-computing-event-driven-architecture-and-function-as-a-service-202605150925,Cloud Computing,Serverless Architectures with AWS,https://openlibrary.org/works/OL25239773W,"Serverless Architectures with AWS. by Mohit Gupta. (2018). — de Gruyter GmbH, Walter. ISBN: 9781789802238"
Serverless Computing: Event-Driven Architecture and Function-as-a-Service,https://smarticle.tech/en/article/serverless-computing-event-driven-architecture-and-function-as-a-service-202605150925,Cloud Computing,Serverless Integration Design Patterns with Azure,https://openlibrary.org/works/OL25240063W,"Serverless Integration Design Patterns with Azure. by Abhishek Kumar, Srinivasa Mahendrakar. (2019). — de Gruyter GmbH, Walter. ISBN: 9781788399234"
Serverless Computing: Event-Driven Architecture and Function-as-a-Service,https://smarticle.tech/en/article/serverless-computing-event-driven-architecture-and-function-as-a-service-202605150925,Cloud Computing,Serverless Programming Cookbook,https://openlibrary.org/works/OL25233373W,"Serverless Programming Cookbook. by Heartin Kanikathottu. (2019). — de Gruyter GmbH, Walter. ISBN: 1788623797"
Serverless Computing: Event-Driven Architecture and Function-as-a-Service,https://smarticle.tech/en/article/serverless-computing-event-driven-architecture-and-function-as-a-service-202605150925,Cloud Computing,Mastering Azure Serverless Computing,https://openlibrary.org/works/OL25231858W,"Mastering Azure Serverless Computing. by Lorenzo Barbieri, Massimo Bonanni. (2019). — de Gruyter GmbH, Walter. ISBN: 9781789952056"
Serverless Computing: Event-Driven Architecture and Function-as-a-Service,https://smarticle.tech/en/article/serverless-computing-event-driven-architecture-and-function-as-a-service-202605150925,Cloud Computing,"Leadership, Management and Data Science",https://openlibrary.org/works/OL31065267W,"Leadership, Management and Data Science. by Jerry Ramonyai. (2022). — Independently Published. ISBN: 9798420829240"
Serverless Computing: Event-Driven Architecture and Function-as-a-Service,https://smarticle.tech/en/article/serverless-computing-event-driven-architecture-and-function-as-a-service-202605150925,Cloud Computing,Improving Existing WMS for Reduced Makespan of Workflows with Lambda,https://doi.org/10.1007/978-3-030-71593-9_21,"Ali S. A. Al-Haboobi, G. Kecskeméti. ""Improving Existing WMS for Reduced Makespan of Workflows with Lambda"". semantic_scholar_foundational, 2021."
Core operation: one iteration of marginal update,https://smarticle.tech/en/article/core-operation-one-iteration-of-marginal-update-202605250506,Artificial Intelligence,Hyperedge approximation for stochastic processes on higher-order networks,https://arxiv.org/abs/2605.23444,"Sheng, Anzhi et al. ""Hyperedge approximation for stochastic processes on higher-order networks"". arxiv, 2026."
Core operation: one iteration of marginal update,https://smarticle.tech/en/article/core-operation-one-iteration-of-marginal-update-202605250506,Artificial Intelligence,Hypergraph Generation via Structured Stochastic Diffusion,https://arxiv.org/abs/2605.05024,"Hypergraph Generation via Structured Stochastic Diffusion"". http://arxiv.org/abs/2605.05024v1"
Core operation: one iteration of marginal update,https://smarticle.tech/en/article/core-operation-one-iteration-of-marginal-update-202605250506,Artificial Intelligence,Higher order trade-offs in hypergraph community detection,https://arxiv.org/abs/2601.10502,"Higher order trade-offs in hypergraph community detection. arXiv, 2026."
Core operation: one iteration of marginal update,https://smarticle.tech/en/article/core-operation-one-iteration-of-marginal-update-202605250506,Artificial Intelligence,Achieving the Kesten-Stigum bound in the non-uniform hypergraph stochastic block model,https://arxiv.org/abs/2604.20907,"Achieving the Kesten-Stigum bound in the non-uniform hypergraph stochastic block model""."
Core operation: one iteration of marginal update,https://smarticle.tech/en/article/core-operation-one-iteration-of-marginal-update-202605250506,Artificial Intelligence,Learning Multi-Order Block Structure in Higher-Order Networks,https://arxiv.org/abs/2511.21350,"Learning Multi-Order Block Structure in Higher-Order Networks""."
Endpoint for a specific hypergraph (replace with actual ID),https://smarticle.tech/en/article/endpoint-for-a-specific-hypergraph-replace-with-actual-id-202605250841,Artificial Intelligence,Hypergraphx-data: a repository for higher-order network data,https://arxiv.org/abs/2605.18166,"Lotito, Q. F., Betti, L., Nortier, B., Montresor, A., Battiston, F. ""Hypergraphx-data: a repository for higher-order network data"". arxiv, 2026."
Endpoint for a specific hypergraph (replace with actual ID),https://smarticle.tech/en/article/endpoint-for-a-specific-hypergraph-replace-with-actual-id-202605250841,Artificial Intelligence,Dynamic Hypergraph Representation Learning for Multivariate Time Series without Prior Knowledge,https://arxiv.org/abs/2605.22540,"Dynamic Hypergraph Representation Learning for Multivariate Time Series without Prior Knowledge""."
Endpoint for a specific hypergraph (replace with actual ID),https://smarticle.tech/en/article/endpoint-for-a-specific-hypergraph-replace-with-actual-id-202605250841,Artificial Intelligence,Attention-Based Hypergraph Neural Network: A Personalized Recommendation,https://doi.org/10.3390/app15116332,Attention-Based Hypergraph Neural Network: A Personalized Recommendation.
Endpoint for a specific hypergraph (replace with actual ID),https://smarticle.tech/en/article/endpoint-for-a-specific-hypergraph-replace-with-actual-id-202605250841,Artificial Intelligence,H2GCN: A hybrid hypergraph convolution network for skeleton-based action recognition,https://doi.org/10.1016/j.jksuci.2024.102072,"H2GCN: A hybrid hypergraph convolution network for skeleton-based action recognition""."
Endpoint for a specific hypergraph (replace with actual ID),https://smarticle.tech/en/article/endpoint-for-a-specific-hypergraph-replace-with-actual-id-202605250841,Artificial Intelligence,A Hypergraph Matching-Based Subchannel Allocation for Multi-Platoon&#x2019;s Communications,https://doi.org/10.1109/ACCESS.2023.3335838,A Hypergraph Matching-Based Subchannel Allocation for Multi-Platoon's Communications.
Identify rows with more than one non‑zero entry (repeat collaborations),https://smarticle.tech/en/article/identify-rows-with-more-than-one-nonzero-entry-repeat-collaborations-202605260747,Artificial Intelligence,Building Digital Societies as Ecosystems: How Recognition and Repeat Relationships Sustain Cross-Community Work in Open Source,https://arxiv.org/abs/2605.25055,"Lucia Gomez Tejeiro et al. ""Building Digital Societies as Ecosystems: How Recognition and Repeat Relationships Sustain Cross-Community Work in Open Source"". arxiv, 2026."
Identify rows with more than one non‑zero entry (repeat collaborations),https://smarticle.tech/en/article/identify-rows-with-more-than-one-nonzero-entry-repeat-collaborations-202605260747,Artificial Intelligence,StreamingClaw Technical Report,https://arxiv.org/abs/2603.22120,"""StreamingClaw Technical Report"". , ."
Identify rows with more than one non‑zero entry (repeat collaborations),https://smarticle.tech/en/article/identify-rows-with-more-than-one-nonzero-entry-repeat-collaborations-202605260747,Artificial Intelligence,SpikingMoE: SDPrompt-Guided Dynamic Expert Fusion in Spiking Neural Networks,https://arxiv.org/abs/2605.23188,"SpikingMoE: ""SpikingMoE: SDPrompt-Guided Dynamic Expert Fusion in Spiking Neural Networks""."
Identify rows with more than one non‑zero entry (repeat collaborations),https://smarticle.tech/en/article/identify-rows-with-more-than-one-nonzero-entry-repeat-collaborations-202605260747,Artificial Intelligence,UniRef-Image-Edit: Towards Scalable and Consistent Multi-Reference Image Editing,https://arxiv.org/abs/2602.14186,UniRef-Image-Edit: Towards Scalable and Consistent Multi-Reference Image Editing.
Identify rows with more than one non‑zero entry (repeat collaborations),https://smarticle.tech/en/article/identify-rows-with-more-than-one-nonzero-entry-repeat-collaborations-202605260747,Artificial Intelligence,Understanding the relation between repeat developer interactions and bug resolution times in large open source ecosystems: A multisystem study,https://doi.org/10.1002/smr.2317,"""Understanding the relation between repeat developer interactions and bug resolution times in large open source ecosystems: A multisystem study"". , ."
Current community and its size,https://smarticle.tech/en/article/current-community-and-its-size-202605260824,Artificial Intelligence,Heuristic and exact modularity optimization with size-constrained communities,https://arxiv.org/abs/2605.25248,"Filipi N. Silva, Samin Aref, Vincent Traag, Santo Fortunato. ""Heuristic and exact modularity optimization with size-constrained communities"". arxiv, 2026."
Current community and its size,https://smarticle.tech/en/article/current-community-and-its-size-202605260824,Artificial Intelligence,Quantum-inspired meta-heuristic approaches for a constrained portfolio optimization problem,https://doi.org/10.21203/rs.3.rs-3366903/v1,"Quantum-inspired meta-heuristic approaches for a constrained portfolio optimization problem""."
Current community and its size,https://smarticle.tech/en/article/current-community-and-its-size-202605260824,Artificial Intelligence,SOME ASPECTS OF SUSTAINABLE LAND MANAGEMENT AGRICULTURAL LAND USE AREAS WITHIN THE TERRITORIAL COMMUNITIES,http://journals.nubip.edu.ua/index.php/Zemleustriy/article/view/7215/7000,"SOME ASPECTS OF SUSTAINABLE LAND MANAGEMENT AGRICULTURAL LAND USE AREAS WITHIN THE TERRITORIAL COMMUNITIES""."
Current community and its size,https://smarticle.tech/en/article/current-community-and-its-size-202605260824,Artificial Intelligence,The effect of chili pepper-Chinese chives intercropping on rhizosphere microorganisms and root-stem endophytes,https://doi.org/10.3389/fmicb.2025.1716326,"""The effect of chili pepper-Chinese chives intercropping on rhizosphere microorganisms and root-stem endophytes"". , ."
Current community and its size,https://smarticle.tech/en/article/current-community-and-its-size-202605260824,Artificial Intelligence,Heuristic Methods for the Antenna-Constrained Beam Layout Optimization on Multibeam Broadcasting Mission,https://doi.org/10.5220/0012380200003639,"Heuristic Methods for the Antenna-Constrained Beam Layout Optimization on Multibeam Broadcasting Mission""."
Current community and its size,https://smarticle.tech/en/article/current-community-and-its-size-202605260824,Artificial Intelligence,Construction and Analysis of Social Structure Model of Public Space in Fuzhou Cangxia Community from Dual Network Perspective,https://doi.org/10.3390/buildings15091473,"Construction and Analysis of Social Structure Model of Public Space in Fuzhou Cangxia Community from Dual Network Perspective"". *Buildings*, 2025."
ISO 42010 Adaptation for Systems of Systems Emergent Behavior,https://smarticle.tech/en/article/iso-42010-adaptation-for-systems-of-systems-emergent-behavior-202605261143,Artificial Intelligence,An ISO/IEC/IEEE 42010:2022 Standard-Based Adaptation for Systems-of-Systems,https://doi.org/10.1109/ACCESS.2025.3576238,"IEEE. ""An ISO/IEC/IEEE 42010:2022 Standard-Based Adaptation for Systems-of-Systems"". *doaj*, 2025."
ISO 42010 Adaptation for Systems of Systems Emergent Behavior,https://smarticle.tech/en/article/iso-42010-adaptation-for-systems-of-systems-emergent-behavior-202605261143,Artificial Intelligence,System of systems software architecture description using the ISO/IEC/IEEE 42010 standard,https://doi.org/10.1145/3019612.3019803,"System of systems software architecture description using the ISO/IEC/IEEE 42010 standard""."
ISO 42010 Adaptation for Systems of Systems Emergent Behavior,https://smarticle.tech/en/article/iso-42010-adaptation-for-systems-of-systems-emergent-behavior-202605261143,Artificial Intelligence,A modeling approach for Systems-of-Systems by adapting ISO/IEC/IEEE 42010 Standard evaluated by Goal-Question-Metric,https://doi.org/10.1016/j.scico.2019.102305,"A modeling approach for Systems-of-Systems by adapting ISO/IEC/IEEE 42010 Standard evaluated by Goal-Question-Metric"". *Science of Computer Programming*, Unknown."
ISO 42010 Adaptation for Systems of Systems Emergent Behavior,https://smarticle.tech/en/article/iso-42010-adaptation-for-systems-of-systems-emergent-behavior-202605261143,Artificial Intelligence,Context-aware architecture utilizing computing with words and ISO/IEC/IEEE 42010,https://doi.org/10.1109/secon.2016.7506652,"Context-aware architecture utilizing computing with words and ISO/IEC/IEEE 42010"". SECON, 2016."
Group-Based Ultralightweight Authentication for Medical IoT Security,https://smarticle.tech/en/article/group-based-ultralightweight-authentication-for-medical-iot-security-202605261210,Cybersecurity,Group-Based Ultralightweight Authentication Protocol for Telecare Medical Information Systems,https://doi.org/10.1109/ACCESS.2025.3586952,"IEEE Access. ""Group-Based Ultralightweight Authentication Protocol for Telecare Medical Information Systems"". IEEE Access, 2025."
Group-Based Ultralightweight Authentication for Medical IoT Security,https://smarticle.tech/en/article/group-based-ultralightweight-authentication-for-medical-iot-security-202605261210,Cybersecurity,On the Security of A Dynamic ID-based Authentication Scheme for Telecare Medical Information Systems,https://doi.org/10.1007/s10916-013-9929-4,"On the Security of A Dynamic ID-based Authentication Scheme for Telecare Medical Information Systems""."
Group-Based Ultralightweight Authentication for Medical IoT Security,https://smarticle.tech/en/article/group-based-ultralightweight-authentication-for-medical-iot-security-202605261210,Cybersecurity,Cryptanalysis and Improvement of an Improved Two Factor Authentication Protocol for Telecare Medical Information Systems,https://doi.org/10.1007/s10916-015-0244-0,"""Cryptanalysis and Improvement of an Improved Two Factor Authentication Protocol for Telecare Medical Information Systems"". , ."
Group-Based Ultralightweight Authentication for Medical IoT Security,https://smarticle.tech/en/article/group-based-ultralightweight-authentication-for-medical-iot-security-202605261210,Cybersecurity,A Novel Provably-Secure ECC-based Authentication and Key Management Protocol for Telecare Medical Information Systems,https://doi.org/10.1109/iccke48569.2019.8965036,"A Novel Provably-Secure ECC-based Authentication and Key Management Protocol for Telecare Medical Information Systems"". IEEE, 2019."
Group-Based Ultralightweight Authentication for Medical IoT Security,https://smarticle.tech/en/article/group-based-ultralightweight-authentication-for-medical-iot-security-202605261210,Cybersecurity,Improved Dynamic ID-based Authentication Scheme for Telecare Medical Information Systems,https://doi.org/10.1007/s10916-012-9912-5,"Improved Dynamic ID-based Authentication Scheme for Telecare Medical Information Systems""."
AI Smart Grid Anomaly Detection for Cyber Intrusions,https://smarticle.tech/en/article/ai-smart-grid-anomaly-detection-for-cyber-intrusions-202605261304,Artificial Intelligence,A Review of Smart Grid Anomaly Detection Approaches Pertaining to Artificial Intelligence,https://doi.org/10.3390/app14031194,"Applied Sciences. ""A Review of Smart Grid Anomaly Detection Approaches Pertaining to Artificial Intelligence"". Applied Sciences, 2024."
AI Smart Grid Anomaly Detection for Cyber Intrusions,https://smarticle.tech/en/article/ai-smart-grid-anomaly-detection-for-cyber-intrusions-202605261304,Artificial Intelligence,Anomaly Detection in Smart Grid Networks Using Power Consumption Data,https://doi.org/10.5220/0012137600003555,"Anomaly Detection in Smart Grid Networks Using Power Consumption Data""."
AI Smart Grid Anomaly Detection for Cyber Intrusions,https://smarticle.tech/en/article/ai-smart-grid-anomaly-detection-for-cyber-intrusions-202605261304,Artificial Intelligence,DATA AUGMENTATION FOR SMART GRID ANOMALY DETECTION,https://doi.org/10.23860/diss-1659,"DATA AUGMENTATION FOR SMART GRID ANOMALY DETECTION""."
AI Smart Grid Anomaly Detection for Cyber Intrusions,https://smarticle.tech/en/article/ai-smart-grid-anomaly-detection-for-cyber-intrusions-202605261304,Artificial Intelligence,A Hierarchical Framework for Smart Grid Anomaly Detection Using Large-Scale Smart Meter Data,https://doi.org/10.1109/tsg.2017.2697440,"A Hierarchical Framework for Smart Grid Anomaly Detection Using Large-Scale Smart Meter Data"". IEEE Transactions on Smart Grid, 2017."
AI Smart Grid Anomaly Detection for Cyber Intrusions,https://smarticle.tech/en/article/ai-smart-grid-anomaly-detection-for-cyber-intrusions-202605261304,Artificial Intelligence,On the use of pattern matching for rapid anomaly detection in smart grid infrastructures,https://doi.org/10.1109/smartgridcomm.2011.6102321,On the use of pattern matching for rapid anomaly detection in smart grid infrastructures.
Weak CN Stars in the Large Magellanic Cloud Discovery,https://smarticle.tech/en/article/weak-cn-stars-in-the-large-magellanic-cloud-discovery-202605280912,Artificial Intelligence,Discovery of Weak CN Stars in the Large Magellanic Cloud and Comparison to Stellar Models,https://doi.org/10.3847/1538-4357/adb030,"Discovery of Weak CN Stars in the Large Magellanic Cloud and Comparison to Stellar Models. *doaj*, 2025."
Weak CN Stars in the Large Magellanic Cloud Discovery,https://smarticle.tech/en/article/weak-cn-stars-in-the-large-magellanic-cloud-discovery-202605280912,Artificial Intelligence,Complete Stellar Models: Interior and Spectral Evolution of Massive Stars,https://doi.org/10.1007/978-94-011-0125-7_39,"Complete Stellar Models: Interior and Spectral Evolution of Massive Stars""."
Weak CN Stars in the Large Magellanic Cloud Discovery,https://smarticle.tech/en/article/weak-cn-stars-in-the-large-magellanic-cloud-discovery-202605280912,Artificial Intelligence,Testing Stellar Evolution Models of Metal-Poor Stars,https://doi.org/10.1063/1.1893347,"Testing Stellar Evolution Models of Metal-Poor Stars""."
Weak CN Stars in the Large Magellanic Cloud Discovery,https://smarticle.tech/en/article/weak-cn-stars-in-the-large-magellanic-cloud-discovery-202605280912,Artificial Intelligence,12. Stellar Models: Structure and Evolution,https://doi.org/10.1515/9781400868988-014,Stellar Models: Structure and Evolution. 2015.
Weak CN Stars in the Large Magellanic Cloud Discovery,https://smarticle.tech/en/article/weak-cn-stars-in-the-large-magellanic-cloud-discovery-202605280912,Artificial Intelligence,Stellar Models,https://doi.org/10.1142/9781783265817_0007,"Stellar Models"". *Stellar Populations*, 2016."
"Multi-Resolution and Multi-Temporal Satellite Remote Sensing Analysis to Understand Human-Induced Changes in the Landscape for the Protection of Cultural Heritage: The Case Study of the MapDam Project, Syria",https://smarticle.tech/en/article/multi-resolution-and-multi-temporal-satellite-remote-sensing-analysis-to-un-202605281421,Artificial Intelligence,Multi-Resolution and Multi-Temporal Satellite Remote Sensing Analysis to Understand Human-Induced Changes in the Landscape for the Protection of Cultu,https://doi.org/10.3390/land14112233,"Multi-Resolution and Multi-Temporal Satellite Remote Sensing Analysis to Understand Human-Induced Changes in the Landscape for the Protection of Cultural Heritage: The Case Study of the MapDam Project, Syria. Land, 2025."
"Multi-Resolution and Multi-Temporal Satellite Remote Sensing Analysis to Understand Human-Induced Changes in the Landscape for the Protection of Cultural Heritage: The Case Study of the MapDam Project, Syria",https://smarticle.tech/en/article/multi-resolution-and-multi-temporal-satellite-remote-sensing-analysis-to-un-202605281421,Artificial Intelligence,Satellite Remote Sensing for Cultural Heritage Protection: The Consensus Platform and AI-Assisted Bibliometric Analysis of Scientific and Grey Literat,https://doi.org/10.3390/heritage9040149,"Satellite Remote Sensing for Cultural Heritage Protection: The Consensus Platform and AI-Assisted Bibliometric Analysis of Scientific and Grey Literature (2010–2025)"". *Heritage*, 2024."
"Multi-Resolution and Multi-Temporal Satellite Remote Sensing Analysis to Understand Human-Induced Changes in the Landscape for the Protection of Cultural Heritage: The Case Study of the MapDam Project, Syria",https://smarticle.tech/en/article/multi-resolution-and-multi-temporal-satellite-remote-sensing-analysis-to-un-202605281421,Artificial Intelligence,Integrating Satellite Remote Sensing and Ethical AI for Cultural Heritage Preservation,https://doi.org/10.5194/egusphere-egu25-4477,"Integrating Satellite Remote Sensing and Ethical AI for Cultural Heritage Preservation""."
"Multi-Resolution and Multi-Temporal Satellite Remote Sensing Analysis to Understand Human-Induced Changes in the Landscape for the Protection of Cultural Heritage: The Case Study of the MapDam Project, Syria",https://smarticle.tech/en/article/multi-resolution-and-multi-temporal-satellite-remote-sensing-analysis-to-un-202605281421,Artificial Intelligence,"DIGITALESCAPE Project—Aerial Remote Sensing, HBIM, and Archaeology for the Preservation and Dissemination of the Cultural Heritage at Risk in the Sier",https://doi.org/10.3390/rs15133315,"DIGITALESCAPE Project—Aerial Remote Sensing, HBIM, and Archaeology for the Preservation and Dissemination of the Cultural Heritage at Risk in the Sierra Sur and Sierra Morena Regions"". Remote Sensing, 2023."
"Multi-Resolution and Multi-Temporal Satellite Remote Sensing Analysis to Understand Human-Induced Changes in the Landscape for the Protection of Cultural Heritage: The Case Study of the MapDam Project, Syria",https://smarticle.tech/en/article/multi-resolution-and-multi-temporal-satellite-remote-sensing-analysis-to-un-202605281421,Artificial Intelligence,Satellite-Based Methodology for Purposes of Rescue Archaeology of Cultural Heritage Threatened by Dam Construction,https://doi.org/10.3390/rs14041009,"Satellite-Based Methodology for Purposes of Rescue Archaeology of Cultural Heritage Threatened by Dam Construction"". Remote Sensing, 2022."
PlatonicNav Reveals Inherent Semantic Topology for Embodied Navigation,https://smarticle.tech/en/article/platonicnav-reveals-inherent-semantic-topology-for-embodied-navigation-202606031401,Artificial Intelligence,PlatonicNav: Unveiling Semantic Correspondence in Navigation with Platonic Topological Maps,https://arxiv.org/abs/2606.01788,"PlatonicNav: Unveiling Semantic Correspondence in Navigation with Platonic Topological Maps. hf_daily, 2026."
Local Perturbation Theory Explains Cross-Domain Interference in Multi-Domain RL,https://smarticle.tech/en/article/local-perturbation-theory-explains-cross-domain-interference-in-multi-domai-202606031735,Artificial Intelligence,A Local Perturbation Theory for Cross-Domain Interference and Recovery in Multi-Domain RL,https://arxiv.org/abs/2606.02398,"""A Local Perturbation Theory for Cross-Domain Interference and Recovery in Multi-Domain RL"". hf_daily, 2026."
Local Perturbation Theory Explains Cross-Domain Interference in Multi-Domain RL,https://smarticle.tech/en/article/local-perturbation-theory-explains-cross-domain-interference-in-multi-domai-202606031735,Artificial Intelligence,CARE-RL: Capability-Aware Reinforcement Learning for Mitigating Cross-Domain Conflicts,https://arxiv.org/abs/2606.00609,CARE-RL: Capability-Aware Reinforcement Learning for Mitigating Cross-Domain Conflicts.
Local Perturbation Theory Explains Cross-Domain Interference in Multi-Domain RL,https://smarticle.tech/en/article/local-perturbation-theory-explains-cross-domain-interference-in-multi-domai-202606031735,Artificial Intelligence,Reinforcement Learning from Cross-domain Videos with Video Prediction Model,https://arxiv.org/abs/2606.03201,"Reinforcement Learning from Cross-domain Videos with Video Prediction Model""."
Local Perturbation Theory Explains Cross-Domain Interference in Multi-Domain RL,https://smarticle.tech/en/article/local-perturbation-theory-explains-cross-domain-interference-in-multi-domai-202606031735,Artificial Intelligence,Cross-Domain Energy-Guided Diffusion Generation for Off-Dynamics Reinforcement Learning,https://arxiv.org/abs/2605.24810,"""Cross-Domain Energy-Guided Diffusion Generation for Off-Dynamics Reinforcement Learning"". , ."
Local Perturbation Theory Explains Cross-Domain Interference in Multi-Domain RL,https://smarticle.tech/en/article/local-perturbation-theory-explains-cross-domain-interference-in-multi-domai-202606031735,Artificial Intelligence,Unifying Value Alignment and Assignment in Cross-Domain Offline Reinforcement Learning with Heterogeneous Datasets,https://arxiv.org/abs/2605.24862,"Unifying Value Alignment and Assignment in Cross-Domain Offline Reinforcement Learning with Heterogeneous Datasets""."
