Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
Foreign Exchange Markets: Currency Determination and Forex Trading,أسواق الصرف الأجنبي: تحديد العملة وتداول الفوركس.,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,https://smarticle.tech/ar/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Determinants and Effectiveness of Foreign Exchange Market Intervention in Georgia,https://doi.org/10.2753/ree1540-496x470405,"Loiseau-Aslanidi, Olga. ""Determinants and Effectiveness of Foreign Exchange Market Intervention in Georgia"". crossref, 2011.","أولغا لواسو-أسلانيدي. ""العوامل المحددة وفعالية تدخل سوق الصرف الأجنبي في جورجيا"". كروسريف، 2011."
Foreign Exchange Markets: Currency Determination and Forex Trading,أسواق الصرف الأجنبي: تحديد العملة وتداول الفوركس.,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,https://smarticle.tech/ar/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Economic FX Rate Exposure Management and Invoicing Currency Determination,https://doi.org/10.15798/kaici.9.4.200712.107,"Moon, Chang-Kuen; 임춘호. ""Economic FX Rate Exposure Management and Invoicing Currency Determination"". crossref, 2007.","تشانغ-كوين مون؛ إيم تشون هو. ""إدارة التعرض لمعدل صرف العملات الاقتصادية وتحديد عملة الفوترة"". كروسريف، 2007."
Foreign Exchange Markets: Currency Determination and Forex Trading,أسواق الصرف الأجنبي: تحديد العملة وتداول الفوركس.,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,https://smarticle.tech/ar/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,"Currency restrictions, government transaction policies and currency exchange",https://doi.org/10.1007/s00199-002-0271-1,"Waller, Christopher J., and Elisabeth S. Curtis. ""Currency restrictions, government transaction policies and currency exchange"". *crossref*, 2003.","كريستوفر جاي. والر؛ إليزابيث إس. كورتيس. ""قيود العملات، وسياسات المعاملات الحكومية، وتبادل العملات"". *كروسريف*، 2003."
Foreign Exchange Markets: Currency Determination and Forex Trading,أسواق الصرف الأجنبي: تحديد العملة وتداول الفوركس.,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,https://smarticle.tech/ar/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,"The Future of Forex Trading: Algorithms, Artificial Intelligence, and Social Forex Trading",https://doi.org/10.1007/978-3-319-92913-2_8,"Abe Cofnas. ""The Future of Forex Trading: Algorithms, Artificial Intelligence, and Social Forex Trading"". crossref, 2018.","آبي كوفناس. ""مستقبل تداول الفوركس: الخوارزميات، الذكاء الاصطناعي، وتداول الفوركس الاجتماعي"". كروسريف، 2018."
Foreign Exchange Markets: Currency Determination and Forex Trading,أسواق الصرف الأجنبي: تحديد العملة وتداول الفوركس.,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,https://smarticle.tech/ar/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Historical And Cultural/Institutional Context of Foreign Exchange Black Markets in Latin America,https://doi.org/10.5040/9798216968559.ch-002,"Historical And Cultural/Institutional Context of Foreign Exchange Black Markets in Latin America. ""Historical And Cultural/Institutional Context of Foreign Exchange Black Markets in Latin America"". crossref, 1994.","السياق التاريخي والمؤسسي/الثقافي لسوق الصرف الأجنبي السوداء في أمريكا اللاتينية. ""السياق التاريخي والمؤسسي/الثقافي لسوق الصرف الأجنبي السوداء في أمريكا اللاتينية"". كروسريف، 1994."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",أسواق السلع: النفط والذهب والمنتجات الزراعية وتكوين الأسعار.,https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,https://smarticle.tech/ar/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,CMT Level I,https://openlibrary.org/works/OL29029878W,"CMT Level I. by Market Technician's Association. (2015). — Wiley & Sons, Incorporated, John. ISBN: 9781119130970","CMT Level I. بقلم Market Technician's Association. (2015). — Wiley & Sons, Incorporated, John. ردمك: 9781119130970"
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",أسواق السلع: النفط والذهب والمنتجات الزراعية وتكوين الأسعار.,https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,https://smarticle.tech/ar/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,Trader's First Book on Commodities,https://openlibrary.org/works/OL21577389W,"Trader's First Book on Commodities. by Carley Garner. (2015). — DeCarley Trading, LLC. ISBN: 9781948018005","Trader's First Book on Commodities. بقلم Carley Garner. (2015). — DeCarley Trading, LLC. ردمك: 9781948018005"
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",أسواق السلع: النفط والذهب والمنتجات الزراعية وتكوين الأسعار.,https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,https://smarticle.tech/ar/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,Commodities III: Speculation on (Agricultural) Commodity Derivatives and Financialization of Commodity-Price Formation,https://doi.org/10.1057/9781137302342_16,"Luc Nijs. ""Commodities III: Speculation on (Agricultural) Commodity Derivatives and Financialization of Commodity-Price Formation"". Crossref, 2014.","لوك نijs. ""السلع III: المضاربة على مشتقات السلع الزراعية ومالية السلع: تشكيل أسعار السلع"". Crossref، 2014."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",أسواق السلع: النفط والذهب والمنتجات الزراعية وتكوين الأسعار.,https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,https://smarticle.tech/ar/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,Price Formation and Price Trends in Commodities,https://doi.org/10.1017/9781316416945.006,"""Price Formation and Price Trends in Commodities"". crossref, 2020.","""تشكيل الأسعار واتجاهات الأسعار في السلع"". Crossref، 2020."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",أسواق السلع: النفط والذهب والمنتجات الزراعية وتكوين الأسعار.,https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,https://smarticle.tech/ar/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,Modeling Price Volatility for Selected Agricultural Commodities in Ethiopia: The Application of GARCH Models,https://doi.org/10.21203/rs.3.rs-664913/v1,"Tirngo. ""Modeling Price Volatility for Selected Agricultural Commodities in Ethiopia: The Application of GARCH Models"". crossref, 2021.","Tirngo. ""نمذجة تقلب الأسعار للسلع الزراعية المختارة في إثيوبيا: تطبيق نماذج GARCH"". Crossref، 2021."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",أسواق السلع: النفط والذهب والمنتجات الزراعية وتكوين الأسعار.,https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,https://smarticle.tech/ar/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,The commodities' financialization : price formation and co-movements,https://doi.org/10.70675/37aea3faza817z43d2za425z88be1baad014,"Amine Loutia. ""The commodities' financialization : price formation and co-movements"". crossref, 2023.","Amine Loutia. ""مالية السلع: تشكيل الأسعار والتحركات المشتركة"". Crossref، 2023."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",أسواق السلع: النفط والذهب والمنتجات الزراعية وتكوين الأسعار.,https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,https://smarticle.tech/ar/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,"Dynamic correlations between BRIC and U.S. stock markets: The asymmetric impact of volatility expectations in oil, gold and financial markets",https://doi.org/10.1016/j.jcomm.2017.08.001,"Baris Kocaarslan, Ramazan Sari, Alper Gormus, Ugur Soytas. ""Dynamic correlations between BRIC and U.S. stock markets: The asymmetric impact of volatility expectations in oil, gold and financial markets"". crossref, 2017.","Baris Kocaarslan، Ramazan Sari، Alper Gormus، Ugur Soytas. ""الارتباطات الديناميكية بين أسواق BRIC وسوق الولايات المتحدة: الأثر غير對称 لتوقعات التقلب في النفط والذهب والأسواق المالية"". Crossref، 2017."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",أسواق السلع: النفط والذهب والمنتجات الزراعية وتكوين الأسعار.,https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,https://smarticle.tech/ar/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,Chaotic price dynamics of agricultural commodities,https://doi.org/10.33915/etd.2108,"Cromwell, Jeff B. ""Chaotic price dynamics of agricultural commodities"". crossref, 2021.","Cromwell، Jeff B. ""الديناميكيات الفوضوية لأسعار السلع الزراعية"". Crossref، 2021."
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",المحاسبة المالية: القوائم العمومية، قوائم الدخل، ومعايير IFRS.,https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,https://smarticle.tech/ar/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,Bible,https://archive.org/details/holybiblesoarran01unse,Bible. by Bible. (1200). — Logos Research Systems. ISBN: 1558190198,Bible. بقلم Bible. (1200). — Logos Research Systems. ردمك: 1558190198
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",المحاسبة المالية: القوائم العمومية، قوائم الدخل، ومعايير IFRS.,https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,https://smarticle.tech/ar/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,Federally chartered corporation,https://openlibrary.org/works/OL158967W,Federally chartered corporation. by United States. General Accounting Office. Accounting and Information Management Division. (1998). — U.S. General Accounting Office,Federally chartered corporation. بقلم United States. General Accounting Office. Accounting and Information Management Division. (1998). — U.S. General Accounting Office
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",المحاسبة المالية: القوائم العمومية، قوائم الدخل، ومعايير IFRS.,https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,https://smarticle.tech/ar/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,Financial audit,https://openlibrary.org/works/OL565229W,Financial audit. by United States. General Accounting Office. (1943). — U.S. General Accounting Office [distributor,Financial audit. بقلم United States. General Accounting Office. (1943). — U.S. General Accounting Office [distributor
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",المحاسبة المالية: القوائم العمومية، قوائم الدخل، ومعايير IFRS.,https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,https://smarticle.tech/ar/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,Introduction to financial accounting,https://archive.org/details/introductiontofi8th00horn,Introduction to financial accounting. by Charles T. Horngren. (1981). — Prentice Hall PTR. ISBN: 0131479725,Introduction to financial accounting. بقلم Charles T. Horngren. (1981). — Prentice Hall PTR. ردمك: 0131479725
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",المحاسبة المالية: القوائم العمومية، قوائم الدخل، ومعايير IFRS.,https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,https://smarticle.tech/ar/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,Financial management of health care organizations,https://archive.org/details/financialmanagem0000zelm_y8e5,"Financial management of health care organizations. by William N. Zelman. (2008). — Wiley & Sons, Incorporated, John. ISBN: 9781118466568","Financial management of health care organizations. بقلم William N. Zelman. (2008). — Wiley & Sons, Incorporated, John. ردمك: 9781118466568"
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",المحاسبة المالية: القوائم العمومية، قوائم الدخل، ومعايير IFRS.,https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,https://smarticle.tech/ar/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,"From balance sheet to income statement: a study of a transition in accounting thought in the USA, 1926‐1936",https://doi.org/10.1108/09513579710166721,"Buckmaster, Dale and Jones, Scott. ""From balance sheet to income statement: a study of a transition in accounting thought in the USA, 1926‐1936"". *crossref*, 1997.","Buckmaster, Dale and Jones, Scott. ""From balance sheet to income statement: a study of a transition in accounting thought in the USA, 1926‐1936"". *crossref*, 1997."
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",المحاسبة المالية: القوائم العمومية، قوائم الدخل، ومعايير IFRS.,https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,https://smarticle.tech/ar/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,"An international comparison of income statement and balance sheet information: Germany, Japan and the US",https://doi.org/10.1080/0963818022000001127,"Black, Ervin L., and John J. White. ""An international comparison of income statement and balance sheet information: Germany, Japan and the US"". crossref, 2003.","Black, Ervin L., and John J. White. ""An international comparison of income statement and balance sheet information: Germany, Japan and the US"". crossref, 2003."
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",المحاسبة الإدارية: تحليل التكاليف، إعداد الميزانيات، وقياس الأداء.,https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,https://smarticle.tech/ar/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Managerial Accounting,https://archive.org/details/managerialaccoun00weyg_0,Managerial Accounting. by Jerry J. Weygandt. (1999). — John Wiley & Sons. ISBN: 0470086491,Managerial Accounting. بقلم Jerry J. Weygandt. (1999). — John Wiley & Sons. ردمك: 0470086491
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",المحاسبة الإدارية: تحليل التكاليف، إعداد الميزانيات، وقياس الأداء.,https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,https://smarticle.tech/ar/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Introduction to management accounting,https://archive.org/details/introductiontoma0000horn_b2u9,Introduction to management accounting. by Charles T. Horngren. (1978). — Pearson/Prentice-Hall. ISBN: 0134878361,Introduction to management accounting. بقلم Charles T. Horngren. (1978). — Pearson/Prentice-Hall. ردمك: 0134878361
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",المحاسبة الإدارية: تحليل التكاليف، إعداد الميزانيات، وقياس الأداء.,https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,https://smarticle.tech/ar/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Cost accounting,https://archive.org/details/costaccounting00char,"Cost accounting. by Charles T. Horngren, George Foster, Srikant M. Datar. (1962). — Pearson Education, Limited. ISBN: 9780137605545","Cost accounting. بقلم Charles T. Horngren، George Foster، Srikant M. Datar. (1962). — Pearson Education, Limited. ردمك: 9780137605545"
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",المحاسبة الإدارية: تحليل التكاليف، إعداد الميزانيات، وقياس الأداء.,https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,https://smarticle.tech/ar/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Introduction to managerial accounting,https://archive.org/details/introductiontoma0000unse_v3o3,"Introduction to managerial accounting. by Peter C. Brewer, Ray H. Garrison, Eric Noreen. (2003). — McGraw Hill Higher Education. ISBN: 9780073379357",Introduction to managerial accounting. بقلم Peter C. Brewer، Ray H. Garrison، Eric Noreen. (2003). — McGraw Hill Higher Education. ردمك: 9780073379357
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",المحاسبة الإدارية: تحليل التكاليف، إعداد الميزانيات، وقياس الأداء.,https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,https://smarticle.tech/ar/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Financial and Managerial Accounting,https://archive.org/details/financialmanager00need,Financial and Managerial Accounting. by Belverd E. Needles. (1988). — Myself. ISBN: 0618023119,Financial and Managerial Accounting. بقلم Belverd E. Needles. (1988). — Myself. ردمك: 0618023119
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",المحاسبة الإدارية: تحليل التكاليف، إعداد الميزانيات، وقياس الأداء.,https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,https://smarticle.tech/ar/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Bundle,https://openlibrary.org/works/OL26564115W,Bundle. by Carl S. Warren. (2015). — Cengage Learning. ISBN: 9780357533550,Bundle. بقلم Carl S. Warren. (2015). — Cengage Learning. ردمك: 9780357533550
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",المحاسبة الإدارية: تحليل التكاليف، إعداد الميزانيات، وقياس الأداء.,https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,https://smarticle.tech/ar/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Introduction To Accounting And Finance,https://archive.org/details/introductiontoac0000blac,Introduction To Accounting And Finance. by Geoff Black. (2005). — FT Prentice Hall. ISBN: 9780273697947,Introduction To Accounting And Finance. بقلم Geoff Black. (2005). — FT Prentice Hall. ردمك: 9780273697947
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",المحاسبة الإدارية: تحليل التكاليف، إعداد الميزانيات، وقياس الأداء.,https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,https://smarticle.tech/ar/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,"Standard Costing, Variance Analysis, and Cost Internal Control",https://doi.org/10.4324/9781003486091-15,"Khan, Aman. ""Standard Costing, Variance Analysis, and Cost Internal Control"". crossref, 2025.","خان، أمان. ""المحاسبة بالتكاليف المعيارية، وتحليل الانحرافات، وضبط التكاليف الداخلية"". كروسريف، 2025."
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",المحاسبة الإدارية: تحليل التكاليف، إعداد الميزانيات، وقياس الأداء.,https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,https://smarticle.tech/ar/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Improving Managerial Cost Accounting And Product Cost Calculation: A Contemporary Approach,https://doi.org/10.55640/jme-06-02-02,"Jo'rayev Jahongir Ashurboy o'g'li. ""Improving Managerial Cost Accounting And Product Cost Calculation: A Contemporary Approach"". crossref, 2026.","جوراييف جهانغير أشوربوي أوغلي. ""تحسين محاسبة التكاليف الإدارية وحساب تكلفة المنتج: نهج معاصر"". كروسريف، 2026."
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",المحاسبة الإدارية: تحليل التكاليف، إعداد الميزانيات، وقياس الأداء.,https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,https://smarticle.tech/ar/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Integrating Performance Measurement and Budgeting,https://doi.org/10.5040/9798216980223.ch-006,"Gerasimos A. Gianakis. ""Integrating Performance Measurement and Budgeting"". crossref, 1996.","جيراسموس إيه. جياناكيس. ""دمج قياس الأداء والموازنة"". كروسريف، 1996."
"Auditing: External Audit Standards, Independence, and Corporate Governance",التدقيق: معايير التدقيق الخارجي، الاستقلال، والحوكمة المؤسسية.,https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,https://smarticle.tech/ar/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Scientific Reference,https://archive.org/details/cihm_02923,Bill. by Canada. Legislature. Legislative Assembly.. (2002). — S. Derbishire & G. Desbarats. ISBN: 9780659029829,Bill. بقلم Canada. Legislature. Legislative Assembly.. (2002). — S. Derbishire & G. Desbarats. ردمك: 9780659029829
"Auditing: External Audit Standards, Independence, and Corporate Governance",التدقيق: معايير التدقيق الخارجي، الاستقلال، والحوكمة المؤسسية.,https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,https://smarticle.tech/ar/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,IT Governance,https://archive.org/details/itgovernanceinte0000cald_s9r6,"IT Governance. by Alan Calder, Steve Watkins. (2005). — IT Governance Ltd. ISBN: 9781789660302",IT Governance. بقلم Alan Calder، Steve Watkins. (2005). — IT Governance Ltd. ردمك: 9781789660302
"Auditing: External Audit Standards, Independence, and Corporate Governance",التدقيق: معايير التدقيق الخارجي، الاستقلال، والحوكمة المؤسسية.,https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,https://smarticle.tech/ar/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Principles of auditing,https://archive.org/details/principlesofaudi0000unse_f7b7,"Principles of auditing. by Rick Hayes, Roger Dassen, Arnold Schilder. (2004). — Pearson Education, Limited. ISBN: 0273684108","Principles of auditing. بقلم Rick Hayes، Roger Dassen، Arnold Schilder. (2004). — Pearson Education, Limited. ردمك: 0273684108"
"Auditing: External Audit Standards, Independence, and Corporate Governance",التدقيق: معايير التدقيق الخارجي، الاستقلال، والحوكمة المؤسسية.,https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,https://smarticle.tech/ar/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Corporate Governance and the Audit Committee,https://doi.org/10.1007/0-306-47655-x_1,"Corporate Governance and the Audit Committee. ""Corporate Governance and the Audit Committee"". Crossref, 2002.","Corporate Governance and the Audit Committee. ""Corporate Governance and the Audit Committee"". Crossref, 2002."
"Auditing: External Audit Standards, Independence, and Corporate Governance",التدقيق: معايير التدقيق الخارجي، الاستقلال، والحوكمة المؤسسية.,https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,https://smarticle.tech/ar/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Corporate Governance and Performance of Audit Committee and Internal Audit Functions in an Emerging Economy’s Public Sector,https://doi.org/10.1177/0974686220923789,"Shewangu Dzomira. ""Corporate Governance and Performance of Audit Committee and Internal Audit Functions in an Emerging Economy’s Public Sector"". crossref, 2020.","Shewangu Dzomira. ""Corporate Governance and Performance of Audit Committee and Internal Audit Functions in an Emerging Economy’s Public Sector"". crossref, 2020."
"Auditing: External Audit Standards, Independence, and Corporate Governance",التدقيق: معايير التدقيق الخارجي، الاستقلال، والحوكمة المؤسسية.,https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,https://smarticle.tech/ar/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,The Audit Committee: Performing Corporate Governance,https://doi.org/10.1007/b110877,"The Audit Committee. ""The Audit Committee: Performing Corporate Governance"". crossref, 2002.","The Audit Committee. ""The Audit Committee: Performing Corporate Governance"". crossref, 2002."
"Auditing: External Audit Standards, Independence, and Corporate Governance",التدقيق: معايير التدقيق الخارجي، الاستقلال، والحوكمة المؤسسية.,https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,https://smarticle.tech/ar/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,"Auditor Competence, Auditor Independence, Auditor Experience, Audit Fees and Time Budget Pressure against Fraud Detection",https://doi.org/10.5373/jardcs/v11i12/20193208,"Wike Pratiwi et al. ""Auditor Competence, Auditor Independence, Auditor Experience, Audit Fees and Time Budget Pressure against Fraud Detection"". *crossref*, 2019.","Wike Pratiwi et al. ""Auditor Competence, Auditor Independence, Auditor Experience, Audit Fees and Time Budget Pressure against Fraud Detection"". *crossref*, 2019."
"Auditing: External Audit Standards, Independence, and Corporate Governance",التدقيق: معايير التدقيق الخارجي، الاستقلال، والحوكمة المؤسسية.,https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,https://smarticle.tech/ar/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Audit Committee Oversight of External Audit,https://doi.org/10.5040/9781784514471.chaptere6,"Audit Committee Oversight of External Audit. ""Audit Committee Oversight of External Audit"". *crossref*, 2025.","Audit Committee Oversight of External Audit. ""Audit Committee Oversight of External Audit"". *crossref*, 2025."
"Auditing: External Audit Standards, Independence, and Corporate Governance",التدقيق: معايير التدقيق الخارجي، الاستقلال، والحوكمة المؤسسية.,https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,https://smarticle.tech/ar/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Addressing the Auditor Independence Puzzle: Regulatory Models and Proposal for Reform,https://doi.org/10.2139/ssrn.3476683,"Gelter, Martin, and Aurelio Gurrea-Martínez. ""Addressing the Auditor Independence Puzzle: Regulatory Models and Proposal for Reform"". crossref, 2019.","Gelter, Martin, and Aurelio Gurrea-Martínez. ""Addressing the Auditor Independence Puzzle: Regulatory Models and Proposal for Reform"". crossref, 2019."
"Auditing: External Audit Standards, Independence, and Corporate Governance",التدقيق: معايير التدقيق الخارجي، الاستقلال، والحوكمة المؤسسية.,https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,https://smarticle.tech/ar/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,A Proposed Framework Emphasizing Auditor Reliability over Auditor Independence,https://doi.org/10.2308/acch.2003.17.3.257,"Taylor, Mark H., F. Todd DeZoort, Edward Munn, and Martha Wetterhall Thomas. ""A Proposed Framework Emphasizing Auditor Reliability over Auditor Independence"". crossref, 2003.","Taylor, Mark H., F. Todd DeZoort, Edward Munn, and Martha Wetterhall Thomas. ""A Proposed Framework Emphasizing Auditor Reliability over Auditor Independence"". crossref, 2003."
"Brand Management: Brand Identity, Equity, and Consumer Loyalty",إدارة العلامة التجارية: هوية العلامة التجارية، قيمتها، وولاء العملاء,https://smarticle.tech/en/article/brand-management-brand-identity-equity-and-consumer-loyalty-202605180520,https://smarticle.tech/ar/article/brand-management-brand-identity-equity-and-consumer-loyalty-202605180520,Marketing,Effects of Corporate Social Responsibility on consumer brand loyalty,https://doi.org/10.7819/RBGN.V21I3.4003,"Rivera, J., Bigné, E., Currás-Pérez, R. ""Effects of Corporate Social Responsibility on consumer brand loyalty"". semantic_scholar_foundational, 2021.","ريفيرا، ج.، بيغن، إ.، كوراس-بيريز، ر. ""تأثير المسؤولية الاجتماعية للشركات على ولاء المستهلك للعلامة التجارية"". semantic_scholar_foundational، 2021."
"Brand Management: Brand Identity, Equity, and Consumer Loyalty",إدارة العلامة التجارية: هوية العلامة التجارية، قيمتها، وولاء العملاء,https://smarticle.tech/en/article/brand-management-brand-identity-equity-and-consumer-loyalty-202605180520,https://smarticle.tech/ar/article/brand-management-brand-identity-equity-and-consumer-loyalty-202605180520,Marketing,CSR and Consumer Loyalty: Moderating Role of Consumer Characteristics: A comparative study of the banking Industry,https://doi.org/10.47067/ramss.v6i1.293,"Mirza, F., Hasan, A., Younas, S., & Ghazi, B. R. ""CSR and Consumer Loyalty: Moderating Role of Consumer Characteristics: A comparative study of the banking Industry"". semantic_scholar_foundational, 2023.","ميرزا، ف.، حسن، أ.، يوناس، س.، وغازي، ب. ر. ""المسؤولية الاجتماعية للشركات والولاء الاستهلاكي: الدور الت Moderating لخصائص المستهلك: دراسة مقارنة للصناعة المصرفية"". semantic_scholar_foundational، 2023."
