Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
Arid Environments: Formation Mechanisms and Desertification Processes,https://smarticle.tech/en/article/arid-environments-formation-mechanisms-and-desertification-processes-202605141115,Deserts,Processes Leading to Soil Degradation and “Desertification”,https://doi.org/10.1007/978-3-642-86184-0_4,"Mainguet, Monique. ""Processes Leading to Soil Degradation and 'Desertification'"". crossref, 1991."
"The Sahara Desert: Geography, Climate History, and Human Adaptation",https://smarticle.tech/en/article/the-sahara-desert-geography-climate-history-and-human-adaptation-202605141125,Deserts,At the Earth's Core,https://archive.org/details/cu31924012920777,At the Earth's Core. by Edgar Rice Burroughs. (1914). — N. Doubleday. ISBN: 9781686103858
"The Sahara Desert: Geography, Climate History, and Human Adaptation",https://smarticle.tech/en/article/the-sahara-desert-geography-climate-history-and-human-adaptation-202605141125,Deserts,101 Mind-Bending Geography Fun Facts,https://openlibrary.org/works/OL27527790W,101 Mind-Bending Geography Fun Facts. by B. C. Lester Books. (2020). — VKC&B Books. ISBN: 1913668363
"The Sahara Desert: Geography, Climate History, and Human Adaptation",https://smarticle.tech/en/article/the-sahara-desert-geography-climate-history-and-human-adaptation-202605141125,Deserts,Can I Cross the Sahara Desert in One Day? Explore the Desert Grade 4 Children's Geography and Cultures Books,https://openlibrary.org/works/OL38114905W,Can I Cross the Sahara Desert in One Day? Explore the Desert Grade 4 Children's Geography and Cultures Books. by Baby Professor. (2019). — Speedy Publishing LLC. ISBN: 1541956524
"The Sahara Desert: Geography, Climate History, and Human Adaptation",https://smarticle.tech/en/article/the-sahara-desert-geography-climate-history-and-human-adaptation-202605141125,Deserts,Can I Cross the Sahara Desert in One Day? - Explore the Desert Grade 4 Children's Geography & Cultures Books,https://openlibrary.org/works/OL38335754W,Can I Cross the Sahara Desert in One Day? - Explore the Desert Grade 4 Children's Geography & Cultures Books. by Baby Professor. (2019). — Speedy Publishing LLC. ISBN: 1541977076
"The Sahara Desert: Geography, Climate History, and Human Adaptation",https://smarticle.tech/en/article/the-sahara-desert-geography-climate-history-and-human-adaptation-202605141125,Deserts,Caravans of the old Sahara,https://openlibrary.org/works/OL3496446W,Caravans of the old Sahara. by E. W. Bovill. (1933). — Oxford University Press. ISBN: 1138491314
"The Sahara Desert: Geography, Climate History, and Human Adaptation",https://smarticle.tech/en/article/the-sahara-desert-geography-climate-history-and-human-adaptation-202605141125,Deserts,"Africa and the international economy, 1800-1960",https://archive.org/details/africainternatio0000munr,"Africa and the international economy, 1800-1960. by J. Forbes Munro. (1976). — Dent. ISBN: 9780874718935"
"The Sahara Desert: Geography, Climate History, and Human Adaptation",https://smarticle.tech/en/article/the-sahara-desert-geography-climate-history-and-human-adaptation-202605141125,Deserts,Art in Sub- Saharan Africa (Tn Independent Books) Africa South of the Sahara; Introduction to World History (2006),https://openlibrary.org/works/OL31680547W,Art in Sub- Saharan Africa (Tn Independent Books) Africa South of the Sahara; Introduction to World History (2006). by julia jones. (2006). — houghton mifflin. ISBN: 0618482490
"The Sahara Desert: Geography, Climate History, and Human Adaptation",https://smarticle.tech/en/article/the-sahara-desert-geography-climate-history-and-human-adaptation-202605141125,Deserts,Distinctive characteristics and common features of African cultural areas south of the Sahara,https://openlibrary.org/works/OL19393575W,Distinctive characteristics and common features of African cultural areas south of the Sahara. by UNESCO. (1985). — United Nations Educational. ISBN: 9231023160
"The Sahara Desert: Geography, Climate History, and Human Adaptation",https://smarticle.tech/en/article/the-sahara-desert-geography-climate-history-and-human-adaptation-202605141125,Deserts,"Report of the Reading University Expedition to Moroccan Sahara, 1971",https://openlibrary.org/works/OL11404104W,"Report of the Reading University Expedition to Moroccan Sahara, 1971. by Reading University Expedition to Moroccan Sahara.. (1972). — University of Reading, Department of Geography. ISBN: 9780704901346"
"The Sahara Desert: Geography, Climate History, and Human Adaptation",https://smarticle.tech/en/article/the-sahara-desert-geography-climate-history-and-human-adaptation-202605141125,Deserts,Sermons in the Sahara,https://openlibrary.org/works/OL787879W,Sermons in the Sahara. by Charles de Foucauld. (1938). — Burns Oates & Washbourne
"Cold Deserts: The Gobi, Atacama, and Antarctic Polar Desert",https://smarticle.tech/en/article/cold-deserts-the-gobi-atacama-and-antarctic-polar-desert-202605141133,Deserts,What I Saw In California,https://archive.org/details/whatisawincalifoin00brya,What I Saw In California. by Edwin Bryant. (1848). — L. Osborne. ISBN: 1406908827
"Cold Deserts: The Gobi, Atacama, and Antarctic Polar Desert",https://smarticle.tech/en/article/cold-deserts-the-gobi-atacama-and-antarctic-polar-desert-202605141133,Deserts,Life in Antarctic Deserts and other Cold Dry Environments,https://doi.org/10.1017/cbo9780511712258,"Life in Antarctic Deserts and other Cold Dry Environments. Cambridge University Press, 2010."
"Cold Deserts: The Gobi, Atacama, and Antarctic Polar Desert",https://smarticle.tech/en/article/cold-deserts-the-gobi-atacama-and-antarctic-polar-desert-202605141133,Deserts,"Sand, Water, and Stars: Chinese Mapping of the Gobi and Taklamakan Deserts",https://doi.org/10.1163/15685322-10703004,"Papelitzky, Elke. ""Sand, Water, and Stars: Chinese Mapping of the Gobi and Taklamakan Deserts"". crossref, 2022."
"Cold Deserts: The Gobi, Atacama, and Antarctic Polar Desert",https://smarticle.tech/en/article/cold-deserts-the-gobi-atacama-and-antarctic-polar-desert-202605141133,Deserts,A tale of two deserts: the sahara and the gobi,https://doi.org/10.1080/03068370500039060,"Hare, John. ""A tale of two deserts: the sahara and the gobi"". *Crossref*, 2005."
"Physical Oceanography: Ocean Currents, Thermohaline Circulation, and Tides",https://smarticle.tech/en/article/physical-oceanography-ocean-currents-thermohaline-circulation-and-tides-202605141140,Seas & Oceans,Descriptive physical oceanography,https://archive.org/details/descriptivephysi0000pick_y9z2,"Descriptive physical oceanography. by George L. Pickard, G L PICKARD, W J Emery. (1963). — Pergamon Press; [distributed in the Western Hemisphere by Macmillan, New York. ISBN: 9780750627597"
"Physical Oceanography: Ocean Currents, Thermohaline Circulation, and Tides",https://smarticle.tech/en/article/physical-oceanography-ocean-currents-thermohaline-circulation-and-tides-202605141140,Seas & Oceans,Introduction to the physical and biological oceanography of shelf seas,https://openlibrary.org/works/OL16652502W,Introduction to the physical and biological oceanography of shelf seas. by John H. Simpson. (2008). — Cambridge University Press. ISBN: 9781280393372
"Physical Oceanography: Ocean Currents, Thermohaline Circulation, and Tides",https://smarticle.tech/en/article/physical-oceanography-ocean-currents-thermohaline-circulation-and-tides-202605141140,Seas & Oceans,Introduction to physical oceanography,https://archive.org/details/introductiontoph0000knau,Introduction to physical oceanography. by John A. Knauss. (1978). — Prentice-Hall. ISBN: 9780132381550
"Physical Oceanography: Ocean Currents, Thermohaline Circulation, and Tides",https://smarticle.tech/en/article/physical-oceanography-ocean-currents-thermohaline-circulation-and-tides-202605141140,Seas & Oceans,An introduction to physical oceanography,https://archive.org/details/introductiontoph0000vona_g6d7,An introduction to physical oceanography. by William S. Von Arx. (1962). — Addison-Wesley Pub. Co.. ISBN: 0201081741
"Physical Oceanography: Ocean Currents, Thermohaline Circulation, and Tides",https://smarticle.tech/en/article/physical-oceanography-ocean-currents-thermohaline-circulation-and-tides-202605141140,Seas & Oceans,Fluid physics for oceanographers and physicists,https://openlibrary.org/works/OL4617781W,Fluid physics for oceanographers and physicists. by Jerome Williams. (1989). — Pergamon Press. ISBN: 9780080339207
"Physical Oceanography: Ocean Currents, Thermohaline Circulation, and Tides",https://smarticle.tech/en/article/physical-oceanography-ocean-currents-thermohaline-circulation-and-tides-202605141140,Seas & Oceans,The Impact of Fine-Scale Currents on Biogeochemical Cycles in a Changing Ocean.,https://doi.org/10.1146/annurev-marine-020723-020531,"Lévy, M., Couespel, D., Haëck, C., Keerthi, M. G., Mangolte, I., Prend, C. ""The Impact of Fine-Scale Currents on Biogeochemical Cycles in a Changing Ocean"". semantic_scholar_foundational, 2023."
"Physical Oceanography: Ocean Currents, Thermohaline Circulation, and Tides",https://smarticle.tech/en/article/physical-oceanography-ocean-currents-thermohaline-circulation-and-tides-202605141140,Seas & Oceans,Upper ocean response to tropical cyclones: a review,https://doi.org/10.1186/s40562-020-00170-8,"Han Zhang, Hailun He, Wen‐Zhou Zhang, D. Tian. ""Upper ocean response to tropical cyclones: a review"". *semantic_scholar_foundational*, 2021."
"Physical Oceanography: Ocean Currents, Thermohaline Circulation, and Tides",https://smarticle.tech/en/article/physical-oceanography-ocean-currents-thermohaline-circulation-and-tides-202605141140,Seas & Oceans,Remote sensing of ocean surface currents: a review of what is being observed and what is being assimilated,https://doi.org/10.5194/NPG-24-613-2017,"Isern‐Fontanet, J. et al. ""Remote sensing of ocean surface currents: a review of what is being observed and what is being assimilated"". NPG, 2017."
"Physical Oceanography: Ocean Currents, Thermohaline Circulation, and Tides",https://smarticle.tech/en/article/physical-oceanography-ocean-currents-thermohaline-circulation-and-tides-202605141140,Seas & Oceans,A multi-year time series of observation-based 3D horizontal and vertical quasi-geostrophic global ocean currents,https://doi.org/10.5194/ESSD-12-1711-2020,"Buongiorno Nardelli, B. ""A multi-year time series of observation-based 3D horizontal and vertical quasi-geostrophic global ocean currents"". ESSD, 2020."
"Physical Oceanography: Ocean Currents, Thermohaline Circulation, and Tides",https://smarticle.tech/en/article/physical-oceanography-ocean-currents-thermohaline-circulation-and-tides-202605141140,Seas & Oceans,Impacts of strong warm ocean currents on development of extratropical cyclones through the warm and cold conveyor belts: A review,https://doi.org/10.1016/b978-0-12-818156-0.00014-9,"Hirata, Hidetaka, and M. Nonaka. ""Impacts of strong warm ocean currents on development of extratropical cyclones through the warm and cold conveyor belts: A review"". semantic_scholar_foundational, 2021."
Ways to benefit from the Environmental Design legacies of Jordan's heritage homes interior spaces,https://smarticle.tech/en/article/ways-to-benefit-from-the-environmental-design-legacies-of-jordan-s-heritage-202605251228,Countries,Ways to benefit from the Environmental Design legacies of Jordan's heritage homes interior spaces,https://doi.org/10.21608/mjaf.2021.98366.2512,"Ways to benefit from the Environmental Design legacies of Jordan's heritage homes interior spaces. *doaj*, 2023."
Ways to benefit from the Environmental Design legacies of Jordan's heritage homes interior spaces,https://smarticle.tech/en/article/ways-to-benefit-from-the-environmental-design-legacies-of-jordan-s-heritage-202605251228,Countries,Design Solutions for Cultural Sustainability: A Case Study of Vernacular Residential Interiors from Northern and Central Jordan,https://core.ac.uk/download/660598887.pdf,Design Solutions for Cultural Sustainability: A Case Study of Vernacular Residential Interiors from Northern and Central Jordan.
Ways to benefit from the Environmental Design legacies of Jordan's heritage homes interior spaces,https://smarticle.tech/en/article/ways-to-benefit-from-the-environmental-design-legacies-of-jordan-s-heritage-202605251228,Countries,Energy Simulation-Based Assessment of Traditional and Modern Wall Materials for Thermal Performance: A Case Study of a Traditional House in Jordan,https://doi.org/10.3390/en18205336,"Energy Simulation-Based Assessment of Traditional and Modern Wall Materials for Thermal Performance: A Case Study of a Traditional House in Jordan"". *Energies*, 2025."
Non-state actor perceptions of legitimacy and meaningful participation in international climate governance,https://smarticle.tech/en/article/non-state-actor-perceptions-of-legitimacy-and-meaningful-participation-in-i-202605251648,Climate,Non-state actor perceptions of legitimacy and meaningful participation in international climate governance,https://doi.org/10.1038/s44168-025-00214-9,"Non-state actor perceptions of legitimacy and meaningful participation in international climate governance. *doaj*, 2025."
Non-state actor perceptions of legitimacy and meaningful participation in international climate governance,https://smarticle.tech/en/article/non-state-actor-perceptions-of-legitimacy-and-meaningful-participation-in-i-202605251648,Climate,Legitimating non-state actor engagement in global climate governance,https://doi.org/10.1093/ia/iiae321,"Legitimating non-state actor engagement in global climate governance""."
Non-state actor perceptions of legitimacy and meaningful participation in international climate governance,https://smarticle.tech/en/article/non-state-actor-perceptions-of-legitimacy-and-meaningful-participation-in-i-202605251648,Climate,Democracy Beyond the State Non-state actors and the legitimacy of climate governance,https://doi.org/10.4324/9780429024085-21,Democracy Beyond the State: Non-state actors and the legitimacy of climate governance.
Non-state actor perceptions of legitimacy and meaningful participation in international climate governance,https://smarticle.tech/en/article/non-state-actor-perceptions-of-legitimacy-and-meaningful-participation-in-i-202605251648,Climate,Youth participation and agency in the United Nations Framework Convention on Climate Change,https://core.ac.uk/download/153570557.pdf,"Youth participation and agency in the United Nations Framework Convention on Climate Change""."
Non-state actor perceptions of legitimacy and meaningful participation in international climate governance,https://smarticle.tech/en/article/non-state-actor-perceptions-of-legitimacy-and-meaningful-participation-in-i-202605251648,Climate,Granting legitimacy from non‐state actor deliberation: An example of women's groups at the United Nations Framework Convention on Climate Change,https://doi.org/10.1002/eet.2074,"Granting legitimacy from non‐state actor deliberation: An example of women's groups at the United Nations Framework Convention on Climate Change""."
AI Public Functions: How Governments Automate Services and Policy,https://smarticle.tech/en/article/ai-public-functions-how-governments-automate-services-and-policy-202605261152,Continents,Public Functions Implementation by Artificial Intelligence: Current Practices and Prospects for Common Measures within Particular Periods across Conti,https://doi.org/10.3390/soc13070172,"Soc. ""Public Functions Implementation by Artificial Intelligence: Current Practices and Prospects for Common Measures within Particular Periods across Continents and Regions"". doaj, 2023."
AI Public Functions: How Governments Automate Services and Policy,https://smarticle.tech/en/article/ai-public-functions-how-governments-automate-services-and-policy-202605261152,Continents,Areas for Public Functions Implementation by Artificial Intelligence in Russia and the World,https://doi.org/10.17803/1994-1471.2023.150.5.181-185,"Areas for Public Functions Implementation by Artificial Intelligence in Russia and the World""."
AI Public Functions: How Governments Automate Services and Policy,https://smarticle.tech/en/article/ai-public-functions-how-governments-automate-services-and-policy-202605261152,Continents,IMPLEMENTATION OF ARTIFICIAL INTELLIGENCE BY THE PUBLIC SECTOR: PROBLEMS AND PROSPECTS,https://doi.org/10.32782/pma2663-5240-2025.46.7,"IMPLEMENTATION OF ARTIFICIAL INTELLIGENCE BY THE PUBLIC SECTOR: PROBLEMS AND PROSPECTS""."
AI Public Functions: How Governments Automate Services and Policy,https://smarticle.tech/en/article/ai-public-functions-how-governments-automate-services-and-policy-202605261152,Continents,AI implementation in administration,https://doi.org/10.4324/9781003535454-6,"AI implementation in administration. ""AI implementation in administration"". , ."
Heat and Cold Exposure Impacts on Two-Year-Old Language Development,https://smarticle.tech/en/article/heat-and-cold-exposure-impacts-on-two-year-old-language-development-202605281828,Climate,Impact of early life exposure to heat and cold on linguistic development in two-year-old children: findings from the ELFE cohort study,https://doi.org/10.1186/s12940-025-01173-8,"Impact of early life exposure to heat and cold on linguistic development in two-year-old children: findings from the ELFE cohort study. doaj, 2025."
Heat and Cold Exposure Impacts on Two-Year-Old Language Development,https://smarticle.tech/en/article/heat-and-cold-exposure-impacts-on-two-year-old-language-development-202605281828,Climate,Factors Influencing Language Performance in Boys and Girls at Age 2 in the French Elfe Birth Cohort,https://doi.org/10.2139/ssrn.4696793,"Factors Influencing Language Performance in Boys and Girls at Age 2 in the French Elfe Birth Cohort"". SSRN, Unknown."
Autumn Arctic Ice Nucleating Particles From Sea Spray and Biogenic Proteins,https://smarticle.tech/en/article/autumn-arctic-ice-nucleating-particles-from-sea-spray-and-biogenic-proteins-202605281848,Climate,Physicochemical characterization and source apportionment of Arctic ice-nucleating particles observed in Ny-Ålesund in autumn 2019,https://doi.org/10.5194/acp-23-10489-2023,"Atkinson, J. D., et al. ""Physicochemical characterization and source apportionment of Arctic ice-nucleating particles observed in Ny-Ålesund in autumn 2019"". doaj, 2023."
Autumn Arctic Ice Nucleating Particles From Sea Spray and Biogenic Proteins,https://smarticle.tech/en/article/autumn-arctic-ice-nucleating-particles-from-sea-spray-and-biogenic-proteins-202605281848,Climate,Physicochemical Characterization and Source Apportionment of Arctic Ice Nucleating Particles Observed in Ny-Ålesund in Autumn 2019,https://doi.org/10.5194/acp-2023-18,"""Physicochemical Characterization and Source Apportionment of Arctic Ice Nucleating Particles Observed in Ny-Ålesund in Autumn 2019"". , ."
Autumn Arctic Ice Nucleating Particles From Sea Spray and Biogenic Proteins,https://smarticle.tech/en/article/autumn-arctic-ice-nucleating-particles-from-sea-spray-and-biogenic-proteins-202605281848,Climate,Seasonal Dynamics of Arctic Marine Ice-Nucleating Particles,https://doi.org/10.5194/egusphere-egu24-19988,Seasonal Dynamics of Arctic Marine Ice-Nucleating Particles.
Autumn Arctic Ice Nucleating Particles From Sea Spray and Biogenic Proteins,https://smarticle.tech/en/article/autumn-arctic-ice-nucleating-particles-from-sea-spray-and-biogenic-proteins-202605281848,Climate,Microscopic Analysis of Aerosol Chemical Mixing State in Cold Environments,http://deepblue.lib.umich.edu/bitstream/2027.42/151719/1/rmkirpes_1.pdf,"""Microscopic Analysis of Aerosol Chemical Mixing State in Cold Environments"". , ."
Autumn Arctic Ice Nucleating Particles From Sea Spray and Biogenic Proteins,https://smarticle.tech/en/article/autumn-arctic-ice-nucleating-particles-from-sea-spray-and-biogenic-proteins-202605281848,Climate,The Ny-Ålesund Aerosol Cloud Experiment (NASCENT): Overview and First Results,https://doi.org/10.1175/bams-d-21-0034.1,"The Ny-Ålesund Aerosol Cloud Experiment (NASCENT): Overview and First Results"". Bull. Amer. Meteor. Soc., 2022."
Climate Change Planetary Boundary Breach Triggers Land-System Collapse,https://smarticle.tech/en/article/climate-change-planetary-boundary-breach-triggers-land-system-collapse-202605281858,Climate,Climate change critically affects the status of the land-system change planetary boundary,https://doi.org/10.1088/1748-9326/ad40c2,"""Climate change critically affects the status of the land-system change planetary boundary"". doaj, 2024."
Climate Change Planetary Boundary Breach Triggers Land-System Collapse,https://smarticle.tech/en/article/climate-change-planetary-boundary-breach-triggers-land-system-collapse-202605281858,Climate,Transgression of the climate change planetary boundary critically affects the status of other boundaries,https://doi.org/10.5194/egusphere-egu24-17216,Transgression of the climate change planetary boundary critically affects the status of other boundaries.
Climate Change Planetary Boundary Breach Triggers Land-System Collapse,https://smarticle.tech/en/article/climate-change-planetary-boundary-breach-triggers-land-system-collapse-202605281858,Climate,Emulating the Forced Response of Climate Models with Flow Matching,https://arxiv.org/abs/2605.16929,"""Emulating the Forced Response of Climate Models with Flow Matching"". , ."
Climate Change Planetary Boundary Breach Triggers Land-System Collapse,https://smarticle.tech/en/article/climate-change-planetary-boundary-breach-triggers-land-system-collapse-202605281858,Climate,LUCATOOv1 – A new land use change allocation tool and its application to the planetary boundary for land system change with the LPJmL model,https://doi.org/10.5194/egusphere-2025-2202,LUCATOOv1 – A new land use change allocation tool and its application to the planetary boundary for land system change with the LPJmL model.
Climate Change Planetary Boundary Breach Triggers Land-System Collapse,https://smarticle.tech/en/article/climate-change-planetary-boundary-breach-triggers-land-system-collapse-202605281858,Climate,Advancing Planetary Boundary Science,https://doi.org/10.5194/egusphere-egu24-15269,"""Advancing Planetary Boundary Science"". , ."
