Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
"Anthropology of Religion: Myth, Symbol, and the Cultural Functions of Belief",https://smarticle.tech/en/article/anthropology-of-religion-myth-symbol-and-the-cultural-functions-of-belief-202605180228,Religious Studies,Myth and ritual in Christianity,https://archive.org/details/mythritualinchri00watt,Myth and ritual in Christianity. by Alan Watts. (1953). — Grove press. ISBN: 9780353307421
Comparative Religious Ethics: Moral Frameworks Across Traditions,https://smarticle.tech/en/article/comparative-religious-ethics-moral-frameworks-across-traditions-202605180238,Comparative Religion,Bible,https://archive.org/details/holybiblesoarran01unse,Bible. by Bible. (1200). — E.F. Backus. ISBN: 0564069019
Comparative Religious Ethics: Moral Frameworks Across Traditions,https://smarticle.tech/en/article/comparative-religious-ethics-moral-frameworks-across-traditions-202605180238,Comparative Religion,Summa Theologica,https://archive.org/details/ITheSummaTheologicaOfStThomas,"Summa Theologica. by Thomas Aquinas, Kennedy, Daniel Joseph, 1862-1930. (1467). — Prentice Hall. ISBN: 9780521029445"
Comparative Religious Ethics: Moral Frameworks Across Traditions,https://smarticle.tech/en/article/comparative-religious-ethics-moral-frameworks-across-traditions-202605180238,Comparative Religion,Die protestantische Ethik und der Geist des Kapitalismus,https://archive.org/details/protestantethics00webe,Die protestantische Ethik und der Geist des Kapitalismus. by Max Weber. (1700). — BN Publishing. ISBN: 9788420669465
Comparative Religious Ethics: Moral Frameworks Across Traditions,https://smarticle.tech/en/article/comparative-religious-ethics-moral-frameworks-across-traditions-202605180238,Comparative Religion,The Ethics of War in Asian Civilizations,https://openlibrary.org/works/OL5961623W,The Ethics of War in Asian Civilizations. by Torkel Brekke. (2005). — ROUTLEDGE. ISBN: 0203482212
Comparative Religious Ethics: Moral Frameworks Across Traditions,https://smarticle.tech/en/article/comparative-religious-ethics-moral-frameworks-across-traditions-202605180238,Comparative Religion,Religion and development: integral ecology and the Catholic Church Amazon Synod,https://doi.org/10.1080/01436597.2021.1948324,"Séverine Deneulin. ""Religion and development: integral ecology and the Catholic Church Amazon Synod"". semantic_scholar_foundational, 2021."
Comparative Religious Ethics: Moral Frameworks Across Traditions,https://smarticle.tech/en/article/comparative-religious-ethics-moral-frameworks-across-traditions-202605180238,Comparative Religion,The world religions paradigm: Why context matters in religious studies,https://doi.org/10.1177/20503032241226966,"Beverly Vencatsamy. ""The world religions paradigm: Why context matters in religious studies"". semantic_scholar_foundational, 2024."
Comparative Religious Ethics: Moral Frameworks Across Traditions,https://smarticle.tech/en/article/comparative-religious-ethics-moral-frameworks-across-traditions-202605180238,Comparative Religion,Religious Approaches to Bioethical Reasoning: Bridging Values and Ethics,https://doi.org/10.61707/r82s9z49,"Mustafa Osman I. Elamin. ""Religious Approaches to Bioethical Reasoning: Bridging Values and Ethics"". semantic_scholar_foundational, 2024."
Comparative Religious Ethics: Moral Frameworks Across Traditions,https://smarticle.tech/en/article/comparative-religious-ethics-moral-frameworks-across-traditions-202605180238,Comparative Religion,The Role of Religious Norms in the Formation of Legal Systems: The Theological Foundations of Law in Different World Religions,https://doi.org/10.46222/pharosjot.106.3029,"Andrejs Vilks, Aldona Kipāne, Anatolijs Kriviņš. ""The Role of Religious Norms in the Formation of Legal Systems: The Theological Foundations of Law in Different World Religions"". semantic_scholar_foundational, 2025."
"Interfaith Dialogue: History, Theology, and Contemporary Efforts",https://smarticle.tech/en/article/interfaith-dialogue-history-theology-and-contemporary-efforts-202605180247,Comparative Religion,Marius the Epicurean,https://archive.org/details/mariusepicureanh0000walt_k7k1,Marius the Epicurean. by Walter Pater. (1885). — J. M. Dent. ISBN: 9781162618241
"Interfaith Dialogue: History, Theology, and Contemporary Efforts",https://smarticle.tech/en/article/interfaith-dialogue-history-theology-and-contemporary-efforts-202605180247,Comparative Religion,Nathan der Weise,https://archive.org/details/nathanwisedramat00lessiala,Nathan der Weise. by Gotthold Ephraim Lessing. (1779). — Verlag Klaus Wagenbach. ISBN: 1604245034
"Interfaith Dialogue: History, Theology, and Contemporary Efforts",https://smarticle.tech/en/article/interfaith-dialogue-history-theology-and-contemporary-efforts-202605180247,Comparative Religion,Zwei Glaubensweisen,https://archive.org/details/twotypesoffaith0000mart,Zwei Glaubensweisen. by Martin Buber. (1950). — Harper & Row. ISBN: 9788370063887
"Interfaith Dialogue: History, Theology, and Contemporary Efforts",https://smarticle.tech/en/article/interfaith-dialogue-history-theology-and-contemporary-efforts-202605180247,Comparative Religion,After the absolute,https://archive.org/details/afterabsolutedia0000swid,After the absolute. by Leonard J. Swidler. (1990). — Augsburg Fortress Publishers. ISBN: 9780800624231
"Interfaith Dialogue: History, Theology, and Contemporary Efforts",https://smarticle.tech/en/article/interfaith-dialogue-history-theology-and-contemporary-efforts-202605180247,Comparative Religion,Pub Theology,https://archive.org/details/pubtheologybeerc0000berg,Pub Theology. by Bryan Berghoef. (2012). — Wipf & Stock Pub. ISBN: 9781610974226
"Interfaith Dialogue: History, Theology, and Contemporary Efforts",https://smarticle.tech/en/article/interfaith-dialogue-history-theology-and-contemporary-efforts-202605180247,Comparative Religion,Interfaith Dialogue and Comparative Theology,https://doi.org/10.5040/9781472549464.ch-001,"Interfaith Dialogue and Comparative Theology. ""Interfaith Dialogue and Comparative Theology"". *crossref*, 2016."
"Interfaith Dialogue: History, Theology, and Contemporary Efforts",https://smarticle.tech/en/article/interfaith-dialogue-history-theology-and-contemporary-efforts-202605180247,Comparative Religion,Part Three. Interfaith Engagement: Theology and Future of Dialogue,https://doi.org/10.3726/978-3-0351-0016-7/7,"Interfaith Engagement: Theology and Future of Dialogue. *crossref*, 2012."
"Interfaith Dialogue: History, Theology, and Contemporary Efforts",https://smarticle.tech/en/article/interfaith-dialogue-history-theology-and-contemporary-efforts-202605180247,Comparative Religion,Part Three. Interfaith Engagement: Theology and Future of Dialogue 297,https://doi.org/10.3726/978-3-0351-0016-7/72,"Part Three. ""Interfaith Engagement: Theology and Future of Dialogue 297"". crossref, 2012."
"Interfaith Dialogue: History, Theology, and Contemporary Efforts",https://smarticle.tech/en/article/interfaith-dialogue-history-theology-and-contemporary-efforts-202605180247,Comparative Religion,"Buddhist-Christian Dialogue in the Context of the Three Classic Theologies of Religions—Exclusivism, Inclusivism, and Pluralism—and Comparative Theolo",https://doi.org/10.2307/j.ctt1cgf201.5,"Buddhist-Christian Dialogue in the Context of the Three Classic Theologies of Religions—Exclusivism, Inclusivism, and Pluralism—and Comparative Theology as a New Approach in Interfaith Dialogue. ""Buddhist-Christian Dialogue in the Context of the Three Classic Theologies of Religions—Exclusivism, Inclusivism, and Pluralism—and Comparative Theology as a New Approach in Interfaith Dialogue"". crossref, 2015."
"Interfaith Dialogue: History, Theology, and Contemporary Efforts",https://smarticle.tech/en/article/interfaith-dialogue-history-theology-and-contemporary-efforts-202605180247,Comparative Religion,The Orthodox Church in the Contemporary Ecumenical Dialogue,https://doi.org/10.1111/erev.12587,"Wasmuth, Jennifer. ""The Orthodox Church in the Contemporary Ecumenical Dialogue"". crossref, 2021."
"Mysticism Across Traditions: Sufism, Christian Mysticism, and Zen Buddhism",https://smarticle.tech/en/article/mysticism-across-traditions-sufism-christian-mysticism-and-zen-buddhism-202605180255,Comparative Religion,Noche oscura del alma,https://archive.org/details/TheDarkNightOfTheSoul1908,Noche oscura del alma. by John of the Cross. (1905). — Dover Publications. ISBN: 9780385029308
"Mysticism Across Traditions: Sufism, Christian Mysticism, and Zen Buddhism",https://smarticle.tech/en/article/mysticism-across-traditions-sufism-christian-mysticism-and-zen-buddhism-202605180255,Comparative Religion,Castillo interior o las moradas,https://archive.org/details/interiorcastle0000unse,"Castillo interior o las moradas. by Teresa of Avila, F. Benedict Zimmerman, The Beneditines Of Stanbrokk. (1882). — Image. ISBN: 9781573222488"
"Mysticism Across Traditions: Sufism, Christian Mysticism, and Zen Buddhism",https://smarticle.tech/en/article/mysticism-across-traditions-sufism-christian-mysticism-and-zen-buddhism-202605180255,Comparative Religion,Libro de la vida,https://archive.org/details/lifeofsaintteres00tereuoft,Libro de la vida. by Teresa of Avila. (1852). — Thomas Baker. ISBN: 9780385011099
"Mysticism Across Traditions: Sufism, Christian Mysticism, and Zen Buddhism",https://smarticle.tech/en/article/mysticism-across-traditions-sufism-christian-mysticism-and-zen-buddhism-202605180255,Comparative Religion,Camino de perfección [por] Santa Teresa de Jesús,https://archive.org/details/wayofperfection00tere_0,"Camino de perfección [por] Santa Teresa de Jesús. by Teresa of Avila, E. Allison Peers. (1632). — Burns Oates. ISBN: 1557256411"
"Mysticism Across Traditions: Sufism, Christian Mysticism, and Zen Buddhism",https://smarticle.tech/en/article/mysticism-across-traditions-sufism-christian-mysticism-and-zen-buddhism-202605180255,Comparative Religion,Imitation of Christ,https://archive.org/details/christianspatter00thom,"Imitation of Christ. by Thomas à Kempis, Jérôme de Gonnelieu, Richard Challoner. (1568). — Gould and Lincoln. ISBN: 0665503814"
"Mysticism Across Traditions: Sufism, Christian Mysticism, and Zen Buddhism",https://smarticle.tech/en/article/mysticism-across-traditions-sufism-christian-mysticism-and-zen-buddhism-202605180255,Comparative Religion,Tao te Ching,https://archive.org/details/sayingsoflaotzu00laoz,Tao te Ching. by 老子. (1842). — Distributed in the United States by Random House. ISBN: 9783982529721
"Mysticism Across Traditions: Sufism, Christian Mysticism, and Zen Buddhism",https://smarticle.tech/en/article/mysticism-across-traditions-sufism-christian-mysticism-and-zen-buddhism-202605180255,Comparative Religion,Christian and Zen Contemplative Practices: The “Mysticism” of Evelyn Underhill and D. T. Suzuki,https://doi.org/10.1353/ecu.2023.0005,"Kim, Taehoon. ""Christian and Zen Contemplative Practices: The “Mysticism” of Evelyn Underhill and D. T. Suzuki"". *semantic_scholar_foundational*, 2023."
"Mysticism Across Traditions: Sufism, Christian Mysticism, and Zen Buddhism",https://smarticle.tech/en/article/mysticism-across-traditions-sufism-christian-mysticism-and-zen-buddhism-202605180255,Comparative Religion,Revealing the Sanctity of the Eternal Cosmic Hierarchy: A Comparative Analysis of Javanese Mysticism and Islamic Sufism,https://doi.org/10.15642/teosofi.2023.13.2.232-260,"Waryani Fajar Riyanto. ""Revealing the Sanctity of the Eternal Cosmic Hierarchy: A Comparative Analysis of Javanese Mysticism and Islamic Sufism"". Teosofi, 2023."
"Mysticism Across Traditions: Sufism, Christian Mysticism, and Zen Buddhism",https://smarticle.tech/en/article/mysticism-across-traditions-sufism-christian-mysticism-and-zen-buddhism-202605180255,Comparative Religion,The Concept of Insan Kamil (Perfect Man) in Sufi Mysticism: A Comparative Study with the Last Man and Democratic Man in Nietzsche and Rawls' Political,https://doi.org/10.47310/sjahss.2023.v03i01.002,"Shafiu Alidu. ""The Concept of Insan Kamil (Perfect Man) in Sufi Mysticism: A Comparative Study with the Last Man and Democratic Man in Nietzsche and Rawls' Political Thought"". semantic_scholar_foundational, 2023."
"Mysticism Across Traditions: Sufism, Christian Mysticism, and Zen Buddhism",https://smarticle.tech/en/article/mysticism-across-traditions-sufism-christian-mysticism-and-zen-buddhism-202605180255,Comparative Religion,A Collaboration of Mystic Trends: The Concept of Soul and Love in Platonism and Sufism,https://doi.org/10.64984/ijcd.1.2.2024.04,"Khan, A. ""A Collaboration of Mystic Trends: The Concept of Soul and Love in Platonism and Sufism"". semantic_scholar_foundational, 2025."
The sustainability of architecture between the past and the present ( sustainability of the Islamic and Christian places of worship),https://smarticle.tech/en/article/the-sustainability-of-architecture-between-the-past-and-the-present-sustain-202605251213,Comparative Religion,The sustainability of architecture between the past and the present ( sustainability of the Islamic and Christian places of worship),https://doi.org/10.21608/jsos.2022.154952.1276,"""The sustainability of architecture between the past and the present ( sustainability of the Islamic and Christian places of worship)"". doaj, 2023."
The sustainability of architecture between the past and the present ( sustainability of the Islamic and Christian places of worship),https://smarticle.tech/en/article/the-sustainability-of-architecture-between-the-past-and-the-present-sustain-202605251213,Comparative Religion,ISLAMIC RELIGIOUS TRADITION AS A FACTOR OF SUSTAINABLE DEVELOPMENT,https://doi.org/10.46320/2073-4506-2023-3/1-1-15-21,"ISLAMIC RELIGIOUS TRADITION AS A FACTOR OF SUSTAINABLE DEVELOPMENT""."
The sustainability of architecture between the past and the present ( sustainability of the Islamic and Christian places of worship),https://smarticle.tech/en/article/the-sustainability-of-architecture-between-the-past-and-the-present-sustain-202605251213,Comparative Religion,An Analysis of the Expansion of the Mosque of the Prophet (?) by Caliph ‘Umar B. al-Khatab ( “ ) (d. 24 A.H./744 C.E.),https://hamdardislamicus.com.pk/index.php/hi/article/view/122,"""An Analysis of the Expansion of the Mosque of the Prophet (?) by Caliph ‘Umar B. al-Khatab ( “ ) (d. 24 A.H./744 C.E.)"". , ."
The sustainability of architecture between the past and the present ( sustainability of the Islamic and Christian places of worship),https://smarticle.tech/en/article/the-sustainability-of-architecture-between-the-past-and-the-present-sustain-202605251213,Comparative Religion,The Recessed Arched Mihrab Design: An Identity Marker in the Formation of Art in the Zand Era,https://doi.org/10.22070/negareh.2023.18209.3282,"The Recessed Arched Mihrab Design: An Identity Marker in the Formation of Art in the Zand Era""."
The sustainability of architecture between the past and the present ( sustainability of the Islamic and Christian places of worship),https://smarticle.tech/en/article/the-sustainability-of-architecture-between-the-past-and-the-present-sustain-202605251213,Comparative Religion,Green building evaluation in historical buildings: The case of Sveti Stefan Church (Bulgarian Church),https://doi.org/10.31462/icearc2025_a_aen_771,"Green building evaluation in historical buildings: The case of Sveti Stefan Church (Bulgarian Church)""."
Implikasi Hukum Penetapan Kasus Ganti Kelamin dalam Perspektif Hukum Islam,https://smarticle.tech/en/article/implikasi-hukum-penetapan-kasus-ganti-kelamin-dalam-perspektif-hukum-islam-202605251220,Islam,Implikasi Hukum Penetapan Kasus Ganti Kelamin dalam Perspektif Hukum Islam,https://doi.org/10.20961/jolsic.v11i2.77760,"Implikasi Hukum Penetapan Kasus Ganti Kelamin dalam Perspektif Hukum Islam. ""Implikasi Hukum Penetapan Kasus Ganti Kelamin dalam Perspektif Hukum Islam"". doaj, 2023."
Implikasi Hukum Penetapan Kasus Ganti Kelamin dalam Perspektif Hukum Islam,https://smarticle.tech/en/article/implikasi-hukum-penetapan-kasus-ganti-kelamin-dalam-perspektif-hukum-islam-202605251220,Islam,ANALISIS PEMBAGIAN HARTA WARIS BAGI PELAKU GANTI KELAMIN: KAJIAN HUKUM PERDATA DAN HUKUM ISLAM,https://doi.org/10.26623/slr.v5i2.10620,ANALISIS PEMBAGIAN HARTA WARIS BAGI PELAKU GANTI KELAMIN: KAJIAN HUKUM PERDATA DAN HUKUM ISLAM.
Implikasi Hukum Penetapan Kasus Ganti Kelamin dalam Perspektif Hukum Islam,https://smarticle.tech/en/article/implikasi-hukum-penetapan-kasus-ganti-kelamin-dalam-perspektif-hukum-islam-202605251220,Islam,"Perspektif Hukum Islam, Hukum Positif dan Mahasiswa Progam Studi PAI UIN Malang tentang Ganti Kelamin",https://doi.org/10.58578/yasin.v4i6.4330,"Perspektif Hukum Islam, Hukum Positif dan Mahasiswa Progam Studi PAI UIN Malang tentang Ganti Kelamin."
Implikasi Hukum Penetapan Kasus Ganti Kelamin dalam Perspektif Hukum Islam,https://smarticle.tech/en/article/implikasi-hukum-penetapan-kasus-ganti-kelamin-dalam-perspektif-hukum-islam-202605251220,Islam,HUKUM WARIA GANTI KELAMIN MENURUT PERSPEKTIF HUKUM ISLAM DAN HUKUM PERDATA,https://doi.org/10.29062/usratuna.v4i01.255,HUKUM WARIA GANTI KELAMIN MENURUT PERSPEKTIF HUKUM ISLAM DAN HUKUM PERDATA.
Implikasi Hukum Penetapan Kasus Ganti Kelamin dalam Perspektif Hukum Islam,https://smarticle.tech/en/article/implikasi-hukum-penetapan-kasus-ganti-kelamin-dalam-perspektif-hukum-islam-202605251220,Islam,Kedudukan Ahli Waris Khuntsa dalam Hukum Waris Islam,https://doi.org/10.5281/zenodo.1471052,"Kedudukan Ahli Waris Khuntsa dalam Hukum Waris Islam""."
Al-Adah Muhakkamah: How Indonesian Islam Merges Revelation with Local Culture,https://smarticle.tech/en/article/al-adah-muhakkamah-how-indonesian-islam-merges-revelation-with-local-cultur-202605261347,Islam,Integration between Islamic Revelation and Local  Culture: A Study of Theology and the Indigenisation of  Islam in Indonesia,https://doi.org/10.46222/pharosjot.10527,"""Integration between Islamic Revelation and Local Culture: A Study of Theology and the Indigenisation of Islam in Indonesia"". doaj, 2024."
Al-Adah Muhakkamah: How Indonesian Islam Merges Revelation with Local Culture,https://smarticle.tech/en/article/al-adah-muhakkamah-how-indonesian-islam-merges-revelation-with-local-cultur-202605261347,Islam,Integration between Islamic Revelation and Local Culture: A Study of Theology and the Indigenisation of Islam in Indonesia,https://doi.org/10.46222/pharosjot.10527,"""Integration between Islamic Revelation and Local Culture: A Study of Theology and the Indigenisation of Islam in Indonesia"". , ."
Al-Adah Muhakkamah: How Indonesian Islam Merges Revelation with Local Culture,https://smarticle.tech/en/article/al-adah-muhakkamah-how-indonesian-islam-merges-revelation-with-local-cultur-202605261347,Islam,Integration of Multicultural Islamic Religious Education in Inclusive Learning Practices Based on Local Culture,https://doi.org/10.21070/halaqa.v10i1.1848,"""Integration of Multicultural Islamic Religious Education in Inclusive Learning Practices Based on Local Culture"". , ."
Al-Adah Muhakkamah: How Indonesian Islam Merges Revelation with Local Culture,https://smarticle.tech/en/article/al-adah-muhakkamah-how-indonesian-islam-merges-revelation-with-local-cultur-202605261347,Islam,Islamic College and Local Culture: Internalization and Integration,https://doi.org/10.21043/edukasia.v16i1.10086,"""Islamic College and Local Culture: Internalization and Integration"". , ."
Al-Adah Muhakkamah: How Indonesian Islam Merges Revelation with Local Culture,https://smarticle.tech/en/article/al-adah-muhakkamah-how-indonesian-islam-merges-revelation-with-local-cultur-202605261347,Islam,INTEGRATION BETWEEN REASON AND REVELATION IN THE GROUNDING OF ISLAMIC LAW IN THE CONTEMPORARY ERA,https://doi.org/10.30863/aldustur.v7i2.7704,"""INTEGRATION BETWEEN REASON AND REVELATION IN THE GROUNDING OF ISLAMIC LAW IN THE CONTEMPORARY ERA"". , ."
Al-Adah Muhakkamah: How Indonesian Islam Merges Revelation with Local Culture,https://smarticle.tech/en/article/al-adah-muhakkamah-how-indonesian-islam-merges-revelation-with-local-cultur-202605261347,Islam,Renegotiating the Islam and Development-Nexus in Indonesia: Fikih Peradaban as a Middle Ground between Local and Global Development Paradigms,https://doi.org/10.47776/islamnusantara.v4i2.690,"""Renegotiating the Islam and Development-Nexus in Indonesia: Fikih Peradaban as a Middle Ground between Local and Global Development Paradigms"". , ."
Emancipative Islamic Theology Mobilizing Youth Against Shamanism,https://smarticle.tech/en/article/emancipative-islamic-theology-mobilizing-youth-against-shamanism-202605261358,Islam,Emancipative Islamic theology and Hifz Al-Din: Muslim youth resistance against shamanism,https://doi.org/10.4102/hts.v79i1.8338,"Emancipative Islamic theology and Hifz Al-Din: Muslim youth resistance against shamanism. HTS Teologiese Studies / Theological Studies, 2023."
Emancipative Islamic Theology Mobilizing Youth Against Shamanism,https://smarticle.tech/en/article/emancipative-islamic-theology-mobilizing-youth-against-shamanism-202605261358,Islam,Protecting the Religion (Maqsad Hifz al-Din) In Malaysian Political Islam: A Preliminary Analysis,https://doi.org/10.52282/icr.v7i3.250,"Protecting the Religion (Maqsad Hifz al-Din) In Malaysian Political Islam: A Preliminary Analysis""."
How Deepak Chopra and Mulla Sadra Unite Quantum Physics and Islamic Mysticism,https://smarticle.tech/en/article/how-deepak-chopra-and-mulla-sadra-unite-quantum-physics-and-islamic-mystici-202605261421,Islam,A Critical Approach to Human Position in the Universe from the Perspectives of Deepak Chopra Based on Mulla Sadra's Thoughts,https://doi.org/10.22034/imjpl.2023.16048.1100,"""A Critical Approach to Human Position in the Universe from the Perspectives of Deepak Chopra Based on Mulla Sadra's Thoughts"". doaj, 2023."
How Deepak Chopra and Mulla Sadra Unite Quantum Physics and Islamic Mysticism,https://smarticle.tech/en/article/how-deepak-chopra-and-mulla-sadra-unite-quantum-physics-and-islamic-mystici-202605261421,Islam,Procedural Scene Programs for Open-Universe Scene Generation: LLM-Free Error Correction via Program Search,https://arxiv.org/abs/2510.16147,"""Procedural Scene Programs for Open-Universe Scene Generation: LLM-Free Error Correction via Program Search"". , ."
How Deepak Chopra and Mulla Sadra Unite Quantum Physics and Islamic Mysticism,https://smarticle.tech/en/article/how-deepak-chopra-and-mulla-sadra-unite-quantum-physics-and-islamic-mystici-202605261421,Islam,"Disparity, Inequality, and Accuracy Tradeoffs in Graph Neural Networks for Node Classification",https://arxiv.org/abs/2308.09596,"""Disparity, Inequality, and Accuracy Tradeoffs in Graph Neural Networks for Node Classification"". , ."
How Deepak Chopra and Mulla Sadra Unite Quantum Physics and Islamic Mysticism,https://smarticle.tech/en/article/how-deepak-chopra-and-mulla-sadra-unite-quantum-physics-and-islamic-mystici-202605261421,Islam,Measuring the spatial Acuity of vibrotactile Stimuli: A new Approach to determine universal and individual Thresholds,https://arxiv.org/abs/2308.05497,"""Measuring the spatial Acuity of vibrotactile Stimuli: A new Approach to determine universal and individual Thresholds"". , ."
How Deepak Chopra and Mulla Sadra Unite Quantum Physics and Islamic Mysticism,https://smarticle.tech/en/article/how-deepak-chopra-and-mulla-sadra-unite-quantum-physics-and-islamic-mystici-202605261421,Islam,JailbreaksOverTime: Detecting Jailbreak Attacks Under Distribution Shift,https://arxiv.org/abs/2504.19440,"""JailbreaksOverTime: Detecting Jailbreak Attacks Under Distribution Shift"". , ."
How Deepak Chopra and Mulla Sadra Unite Quantum Physics and Islamic Mysticism,https://smarticle.tech/en/article/how-deepak-chopra-and-mulla-sadra-unite-quantum-physics-and-islamic-mystici-202605261421,Islam,An Epistemological Universe for Social Intervention: Toward a Relational-Critical Approach,https://doi.org/10.1080/10428232.2025.2516382,"""An Epistemological Universe for Social Intervention: Toward a Relational-Critical Approach"". , ."
The role of belief systems and misperceptions in halal tourism policy: evidences from Indonesia,https://smarticle.tech/en/article/the-role-of-belief-systems-and-misperceptions-in-halal-tourism-policy-evide-202605281429,Islam,The role of belief systems and misperceptions in halal tourism policy: evidences from Indonesia,https://doi.org/10.1080/23311886.2024.2352915,"The role of belief systems and misperceptions in halal tourism policy: evidences from Indonesia. doaj, 2024."
The role of belief systems and misperceptions in halal tourism policy: evidences from Indonesia,https://smarticle.tech/en/article/the-role-of-belief-systems-and-misperceptions-in-halal-tourism-policy-evide-202605281429,Islam,"Halal Tourism: The Development of Sharia Tourism in Baturraden Banyumas, Indonesia",https://doi.org/10.53639/ijssr.v4i3.194,"""Halal Tourism: The Development of Sharia Tourism in Baturraden Banyumas, Indonesia"". , ."
The role of belief systems and misperceptions in halal tourism policy: evidences from Indonesia,https://smarticle.tech/en/article/the-role-of-belief-systems-and-misperceptions-in-halal-tourism-policy-evide-202605281429,Islam,The Role of Good Corporate Governance and Islamic Business Ethics in Improving The Halal Industry in The Islamic Tourism Sector in Indonesia,https://doi.org/10.30983/iciefs.v3i1.893,"The Role of Good Corporate Governance and Islamic Business Ethics in Improving The Halal Industry in The Islamic Tourism Sector in Indonesia""."
The role of belief systems and misperceptions in halal tourism policy: evidences from Indonesia,https://smarticle.tech/en/article/the-role-of-belief-systems-and-misperceptions-in-halal-tourism-policy-evide-202605281429,Islam,A framework of halal certification practices for hotel industry,https://doi.org/10.5539/ass.v9n11p316,"""A framework of halal certification practices for hotel industry"". , ."
