Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
Character Development in Fiction: Psychological Depth and Archetype,تطوير الشخصية في الأدب: العمق النفسي والنموذج الأصلي.,https://smarticle.tech/en/article/character-development-in-fiction-psychological-depth-and-archetype-202605181149,https://smarticle.tech/ar/article/character-development-in-fiction-psychological-depth-and-archetype-202605181149,Novels,Frankenstein or The Modern Prometheus,https://archive.org/details/frankensteinormo00shel_8,Frankenstein or The Modern Prometheus. by Mary Shelley. (1818). — Race Point Publishing. ISBN: 9780590015530,Frankenstein or The Modern Prometheus. بقلم Mary Shelley. (1818). — Race Point Publishing. ردمك: 9780590015530
Character Development in Fiction: Psychological Depth and Archetype,تطوير الشخصية في الأدب: العمق النفسي والنموذج الأصلي.,https://smarticle.tech/en/article/character-development-in-fiction-psychological-depth-and-archetype-202605181149,https://smarticle.tech/ar/article/character-development-in-fiction-psychological-depth-and-archetype-202605181149,Novels,The Scarlet Letter,https://archive.org/details/scarletletter0000nath_g4v2,The Scarlet Letter. by Nathaniel Hawthorne. (1800). — Ohio State University Press. ISBN: 1466308443,The Scarlet Letter. بقلم Nathaniel Hawthorne. (1800). — Ohio State University Press. ردمك: 1466308443
Character Development in Fiction: Psychological Depth and Archetype,تطوير الشخصية في الأدب: العمق النفسي والنموذج الأصلي.,https://smarticle.tech/en/article/character-development-in-fiction-psychological-depth-and-archetype-202605181149,https://smarticle.tech/ar/article/character-development-in-fiction-psychological-depth-and-archetype-202605181149,Novels,Robinson Crusoe,https://archive.org/details/robinsoncrusoe0000dani_p7p6,"Robinson Crusoe. by Daniel Defoe, J. J. Grandville, Petrus Borel. (1686). — Henry Altemus. ISBN: 9798462647819",Robinson Crusoe. بقلم Daniel Defoe، J. J. Grandville، Petrus Borel. (1686). — Henry Altemus. ردمك: 9798462647819
"The Novel as a Genre: Origins, Social Function, and Evolution",الرواية كنوع أدبي: الأصول، الوظيفة الاجتماعية، والتطور.,https://smarticle.tech/en/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,https://smarticle.tech/ar/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,Novels,Aspects of the novel,https://www.gutenberg.org/ebooks/70492,"Aspects of the novel. by Forster, E. M. (Edward Morgan). — Project Gutenberg","Aspects of the novel. بقلم Forster, E. M. (Edward Morgan). — Project Gutenberg"
"The Novel as a Genre: Origins, Social Function, and Evolution",الرواية كنوع أدبي: الأصول، الوظيفة الاجتماعية، والتطور.,https://smarticle.tech/en/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,https://smarticle.tech/ar/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,Novels,The Picture of Dorian Gray,https://archive.org/details/pictureofdoriang00wild_5,The Picture of Dorian Gray. by Oscar Wilde. (1890). — Costa Books. ISBN: 1986907732,The Picture of Dorian Gray. بقلم Oscar Wilde. (1890). — Costa Books. ردمك: 1986907732
"The Novel as a Genre: Origins, Social Function, and Evolution",الرواية كنوع أدبي: الأصول، الوظيفة الاجتماعية، والتطور.,https://smarticle.tech/en/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,https://smarticle.tech/ar/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,Novels,Wuthering Heights,https://archive.org/details/wutheringheights0000kesh,Wuthering Heights. by Emily Brontë. (1846). — Naxos of America. ISBN: 0531004287,Wuthering Heights. بقلم Emily Brontë. (1846). — Naxos of America. ردمك: 0531004287
"The Novel as a Genre: Origins, Social Function, and Evolution",الرواية كنوع أدبي: الأصول، الوظيفة الاجتماعية، والتطور.,https://smarticle.tech/en/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,https://smarticle.tech/ar/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,Novels,Les Trois Mousquetaires,https://archive.org/details/cu31924011053737,"Les Trois Mousquetaires. by Alexandre Dumas, Auguste Maquet. (1844). — Modern Library. ISBN: 9798460535743",Les Trois Mousquetaires. بقلم Alexandre Dumas، Auguste Maquet. (1844). — Modern Library. ردمك: 9798460535743
"The Novel as a Genre: Origins, Social Function, and Evolution",الرواية كنوع أدبي: الأصول، الوظيفة الاجتماعية، والتطور.,https://smarticle.tech/en/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,https://smarticle.tech/ar/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,Novels,The Strange Case of Dr. Jekyll and Mr. Hyde,https://archive.org/details/isbn_9781453090473,The Strange Case of Dr. Jekyll and Mr. Hyde. by Robert Louis Stevenson. (1875). — Hachette Children's Group. ISBN: 1354290720,The Strange Case of Dr. Jekyll and Mr. Hyde. بقلم Robert Louis Stevenson. (1875). — Hachette Children's Group. ردمك: 1354290720
"The Novel as a Genre: Origins, Social Function, and Evolution",الرواية كنوع أدبي: الأصول، الوظيفة الاجتماعية، والتطور.,https://smarticle.tech/en/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,https://smarticle.tech/ar/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,Novels,King Solomon's Mines,https://archive.org/details/kingsolomonsmnes0000hrid,King Solomon's Mines. by H. Rider Haggard. (1880). ISBN: 0241337666,King Solomon's Mines. بقلم H. Rider Haggard. (1880). ردمك: 0241337666
"The Novel as a Genre: Origins, Social Function, and Evolution",الرواية كنوع أدبي: الأصول، الوظيفة الاجتماعية، والتطور.,https://smarticle.tech/en/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,https://smarticle.tech/ar/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,Novels,The Blue Castle: a novel,https://www.gutenberg.org/ebooks/67979,"The Blue Castle: a novel. by Montgomery, L. M. (Lucy Maud). — Project Gutenberg","The Blue Castle: a novel. بقلم Montgomery, L. M. (Lucy Maud). — Project Gutenberg"
"The Novel as a Genre: Origins, Social Function, and Evolution",الرواية كنوع أدبي: الأصول، الوظيفة الاجتماعية، والتطور.,https://smarticle.tech/en/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,https://smarticle.tech/ar/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,Novels,The Romance of Lust: A classic Victorian erotic novel,https://www.gutenberg.org/ebooks/30254,The Romance of Lust: A classic Victorian erotic novel. by Anonymous. — Project Gutenberg,The Romance of Lust: A classic Victorian erotic novel. بقلم Anonymous. — Project Gutenberg
"The Novel as a Genre: Origins, Social Function, and Evolution",الرواية كنوع أدبي: الأصول، الوظيفة الاجتماعية، والتطور.,https://smarticle.tech/en/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,https://smarticle.tech/ar/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,Novels,Genre and Political Transition: The Problematic of the Collective Novel in Norman Mailer's<i>The Armies of the Night: History as a Novel; The Novel as,https://doi.org/10.1215/00166928-1001130,"Irom, Bimbisar. ""Genre and Political Transition: The Problematic of the Collective Novel in Norman Mailer's *The Armies of the Night: History as a Novel; The Novel as History*"". crossref, 2011.","إيروم، بيمبيسار. ""الجنس والانتقال السياسي: إشكالية الرواية الجماعية في أعمال نورمان ميلر *جيوش الليل: التاريخ كرواية؛ الرواية كتاريخ*"". كروسريف، 2011."
"The Novel as a Genre: Origins, Social Function, and Evolution",الرواية كنوع أدبي: الأصول، الوظيفة الاجتماعية، والتطور.,https://smarticle.tech/en/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,https://smarticle.tech/ar/article/the-novel-as-a-genre-origins-social-function-and-evolution-202605181159,Novels,The Historical Novel?:,https://doi.org/10.2307/j.ctv36xvrdr.15,"Martin Ryle. ""The Historical Novel?"". crossref, 2006.","مارتن رايل. ""الرواية التاريخية؟"". كروسريف، 2006."
Theatrical Tragedy: Aristotle's Poetics and the Tragic Form,المأساة المسرحية: شعر أرسطو والشكل المأساوي,https://smarticle.tech/en/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,https://smarticle.tech/ar/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,Theater,Die Geburt der Tragödie,https://archive.org/details/thebirthoftraged00nietuoft,Die Geburt der Tragödie. by Friedrich Nietzsche. (1872). — Penguin Classics. ISBN: 9783458327127,Die Geburt der Tragödie. بقلم Friedrich Nietzsche. (1872). — Penguin Classics. ردمك: 9783458327127
Theatrical Tragedy: Aristotle's Poetics and the Tragic Form,المأساة المسرحية: شعر أرسطو والشكل المأساوي,https://smarticle.tech/en/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,https://smarticle.tech/ar/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,Theater,The Works Of Thomas De Quincey,https://archive.org/details/worksofthomasdeq04dequ,"The Works Of Thomas De Quincey. by Thomas De Quincey. (1862). — Kessinger Publishing, LLC. ISBN: 9780548101223","The Works Of Thomas De Quincey. بقلم Thomas De Quincey. (1862). — Kessinger Publishing, LLC. ردمك: 9780548101223"
Theatrical Tragedy: Aristotle's Poetics and the Tragic Form,المأساة المسرحية: شعر أرسطو والشكل المأساوي,https://smarticle.tech/en/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,https://smarticle.tech/ar/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,Theater,The Merchant of Venice,https://archive.org/details/mercaderdevenecia_1810_librivox,The Merchant of Venice. by William Shakespeare. (1600). — Printed at the Chiswick Press. ISBN: 9035108310,The Merchant of Venice. بقلم William Shakespeare. (1600). — Printed at the Chiswick Press. ردمك: 9035108310
Theatrical Tragedy: Aristotle's Poetics and the Tragic Form,المأساة المسرحية: شعر أرسطو والشكل المأساوي,https://smarticle.tech/en/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,https://smarticle.tech/ar/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,Theater,Hamlet,https://archive.org/details/hamlet0000will_a9x5,Hamlet. by William Shakespeare. (1603). — D. C. Heath & co.. ISBN: 9944184101,Hamlet. بقلم William Shakespeare. (1603). — D. C. Heath & co.. ردمك: 9944184101
Theatrical Tragedy: Aristotle's Poetics and the Tragic Form,المأساة المسرحية: شعر أرسطو والشكل المأساوي,https://smarticle.tech/en/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,https://smarticle.tech/ar/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,Theater,King Lear,https://archive.org/details/bwb_O8-BXS-912,King Lear. by William Shakespeare. (1608). — Macmillan Education UK. ISBN: 0143128558,King Lear. بقلم William Shakespeare. (1608). — Macmillan Education UK. ردمك: 0143128558
Theatrical Tragedy: Aristotle's Poetics and the Tragic Form,المأساة المسرحية: شعر أرسطو والشكل المأساوي,https://smarticle.tech/en/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,https://smarticle.tech/ar/article/theatrical-tragedy-aristotle-s-poetics-and-the-tragic-form-202605181211,Theater,Palaia diaphora – an “old quarrel” between philosophical theory and tragedy,https://doi.org/10.4324/9781315640198-2,"Palaia diaphora – an “old quarrel” between philosophical theory and tragedy. *crossref*, 2016.","النصوص: 1. ""پالايا ديافورا"" – نزاع ""قديم"" بين النظرية الفلسفية والمأساة. *Crossref*، 2016."
"Dramaturgy and Stage Direction: Script, Space, and Performance",الدراما والإخراج المسرحي: النص، الفضاء، والأداء,https://smarticle.tech/en/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,https://smarticle.tech/ar/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,Theater,Hamlet,https://archive.org/details/hamlet0000will_a9x5,Hamlet. by William Shakespeare. (1603). — Ediciones Teatro Clásico de México. ISBN: 1522074422,Hamlet. بقلم William Shakespeare. (1603). — Ediciones Teatro Clásico de México. ردمك: 1522074422
"Dramaturgy and Stage Direction: Script, Space, and Performance",الدراما والإخراج المسرحي: النص، الفضاء، والأداء,https://smarticle.tech/en/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,https://smarticle.tech/ar/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,Theater,King Lear,https://archive.org/details/bwb_O8-BXS-912,King Lear. by William Shakespeare. (1608). — Printed for Richard Wellington .... ISBN: 0521012368,King Lear. بقلم William Shakespeare. (1608). — Printed for Richard Wellington .... ردمك: 0521012368
"Dramaturgy and Stage Direction: Script, Space, and Performance",الدراما والإخراج المسرحي: النص، الفضاء، والأداء,https://smarticle.tech/en/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,https://smarticle.tech/ar/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,Theater,Macbeth,https://archive.org/details/macbethfacsimile0000will,Macbeth. by William Shakespeare. (1508). — Nelson Thornes Ltd. ISBN: 9781536969078,Macbeth. بقلم William Shakespeare. (1508). — Nelson Thornes Ltd. ردمك: 9781536969078
"Dramaturgy and Stage Direction: Script, Space, and Performance",الدراما والإخراج المسرحي: النص، الفضاء، والأداء,https://smarticle.tech/en/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,https://smarticle.tech/ar/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,Theater,A Midsummer Night's Dream,https://archive.org/details/variorumshakespe0010unse,"A Midsummer Night's Dream. by William Shakespeare. (1600). — Houghton, Mifflin & Company]. ISBN: 9780521624886","A Midsummer Night's Dream. بقلم William Shakespeare. (1600). — Houghton, Mifflin & Company]. ردمك: 9780521624886"
"Dramaturgy and Stage Direction: Script, Space, and Performance",الدراما والإخراج المسرحي: النص، الفضاء، والأداء,https://smarticle.tech/en/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,https://smarticle.tech/ar/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,Theater,Julius Caesar,https://archive.org/details/shakespeare-giulio-cesare-angeli,Julius Caesar. by William Shakespeare. (1656). — The Gawthorn Press. ISBN: 188556404X,Julius Caesar. بقلم William Shakespeare. (1656). — The Gawthorn Press. ردمك: 188556404X
"Dramaturgy and Stage Direction: Script, Space, and Performance",الدراما والإخراج المسرحي: النص، الفضاء، والأداء,https://smarticle.tech/en/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,https://smarticle.tech/ar/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,Theater,The Taming of the Shrew,https://archive.org/details/bwb_TX-532-744,"The Taming of the Shrew. by William Shakespeare. (1631). — printed for J. Tonson, and the rest of the proprietors; and sold by the booksellers of London and Westminster. ISBN: 9781536894387","The Taming of the Shrew. بقلم William Shakespeare. (1631). — printed for J. Tonson, and the rest of the proprietors; and sold by the booksellers of London and Westminster. ردمك: 9781536894387"
"Dramaturgy and Stage Direction: Script, Space, and Performance",الدراما والإخراج المسرحي: النص، الفضاء، والأداء,https://smarticle.tech/en/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,https://smarticle.tech/ar/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,Theater,"Shakespearean staging, 1599-1642",https://archive.org/details/shakespeareansta0000king,"Shakespearean staging, 1599-1642. by Thomas James King. (1971). — Harvard University Press. ISBN: 9780674804906","Shakespearean staging, 1599-1642. بقلم Thomas James King. (1971). — Harvard University Press. ردمك: 9780674804906"
"Dramaturgy and Stage Direction: Script, Space, and Performance",الدراما والإخراج المسرحي: النص، الفضاء، والأداء,https://smarticle.tech/en/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,https://smarticle.tech/ar/article/dramaturgy-and-stage-direction-script-space-and-performance-202605181219,Theater,Dramaturgy of Migration,https://openlibrary.org/works/OL25325014W,"Dramaturgy of Migration. by Yana Meerzon, Katharina Pewny. (2019). — Taylor & Francis Group. ISBN: 9781351270267",Dramaturgy of Migration. بقلم Yana Meerzon، Katharina Pewny. (2019). — Taylor & Francis Group. ردمك: 9781351270267
Comedy in Theater: Comic Modes from Aristophanes to Absurdist Drama,الكوميديا في المسرح: أنماط هزلية من أريستوفانيس إلى الدراما العبثية.,https://smarticle.tech/en/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,https://smarticle.tech/ar/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,Theater,Les masques et les personnages de la comédie italienne,https://openlibrary.org/works/OL38785985W,Les masques et les personnages de la comédie italienne. by Marie de Régnier. (1914). — Journal des dames et des modes,Les masques et les personnages de la comédie italienne. بقلم Marie de Régnier. (1914). — Journal des dames et des modes
Comedy in Theater: Comic Modes from Aristophanes to Absurdist Drama,الكوميديا في المسرح: أنماط هزلية من أريستوفانيس إلى الدراما العبثية.,https://smarticle.tech/en/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,https://smarticle.tech/ar/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,Theater,Taking Comedy Seriously,https://doi.org/10.1093/oxfordhb/9780190072742.013.22,"Gitre, Carmen. ""Taking Comedy Seriously"". *Oxford Research Encyclopedia of Literature*, 2024.","غيتر، كارمن. ""أخذ الكوميديا على محمل الجد"". *موسوعة أوكسفورد للأدب*، 2024."
Comedy in Theater: Comic Modes from Aristophanes to Absurdist Drama,الكوميديا في المسرح: أنماط هزلية من أريستوفانيس إلى الدراما العبثية.,https://smarticle.tech/en/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,https://smarticle.tech/ar/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,Theater,Comic Angels and Other Approaches to Greek Drama through Vase-Paintings,https://doi.org/10.2307/4351629,"Olson, Douglas, and Oliver Taplin. ""Comic Angels and Other Approaches to Greek Drama through Vase-Paintings"". *crossref*, 1994.","أولسون، دوغلاس، وتاپلين، أوليڤر. ""ملائكة الكوميديا والمناهج الأخرى للدراما الإغريقية من خلال لوحات الفخار"". *كروسرف*، 1994."
Comedy in Theater: Comic Modes from Aristophanes to Absurdist Drama,الكوميديا في المسرح: أنماط هزلية من أريستوفانيس إلى الدراما العبثية.,https://smarticle.tech/en/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,https://smarticle.tech/ar/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,Theater,Comic Drama,https://doi.org/10.1163/1877-5888_rpp_com_12040,"Howarth, W. D. ""Comic Drama"". crossref, 2022.","هوارث، دبليو. د. ""الدراما الكوميدية"". *كروسرف*، 2022."
Comedy in Theater: Comic Modes from Aristophanes to Absurdist Drama,الكوميديا في المسرح: أنماط هزلية من أريستوفانيس إلى الدراما العبثية.,https://smarticle.tech/en/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,https://smarticle.tech/ar/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,Theater,"Plautus, comic playwright",https://doi.org/10.1093/acrefore/9780199381135.013.5127,"Barbiero, Emilia A. ""Plautus, comic playwright"". Oxford Research Encyclopedia of Classics, 2016.","باربيرو، إميليا أ. ""بلوتوس، الكاتب الكوميدي"". *موسوعة أوكسفورد للدراسات الكلاسيكية*، 2016."
Comedy in Theater: Comic Modes from Aristophanes to Absurdist Drama,الكوميديا في المسرح: أنماط هزلية من أريستوفانيس إلى الدراما العبثية.,https://smarticle.tech/en/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,https://smarticle.tech/ar/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,Theater,The Comic Body in Greek Art and Drama,https://doi.org/10.1163/9789004493742_015,"Helene P. Foley. ""The Comic Body in Greek Art and Drama"". crossref, 2000.","فولي، هيلين پي. ""الجسد الكوميدي في الفن والدراما الإغريقيين"". *كروسرف*، 2000."
Comedy in Theater: Comic Modes from Aristophanes to Absurdist Drama,الكوميديا في المسرح: أنماط هزلية من أريستوفانيس إلى الدراما العبثية.,https://smarticle.tech/en/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,https://smarticle.tech/ar/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,Theater,Medieval comic traditions and the beginnings of English comedy,https://doi.org/10.4324/9781003269496-2,"Wickham, Glynne. ""Medieval comic traditions and the beginnings of English comedy"". crossref, 2022.","ويكهام، غلين. ""التقاليد الكوميدية في العصور الوسطى وبدايات الكوميديا الإنجليزية"". *كروسرف*، 2022."
Comedy in Theater: Comic Modes from Aristophanes to Absurdist Drama,الكوميديا في المسرح: أنماط هزلية من أريستوفانيس إلى الدراما العبثية.,https://smarticle.tech/en/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,https://smarticle.tech/ar/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,Theater,"Comic Angels - Oliver Taplin: Comic Angels and other Approaches to Greek Drama through Vase-Painting. Pp. xii+129; 24 plates, 1 map, 3 line drawings.",https://doi.org/10.1017/s0009840x00288768,"Wilkins, John. ""Comic Angels - Oliver Taplin: Comic Angels and other Approaches to Greek Drama through Vase-Painting"". *Crossref*, 1994.","ويلكينز، جون. ""ملائكة الكوميديا - أوليڤر تپلين: ملائكة الكوميديا والمناهج الأخرى للدراما الإغريقية من خلال لوحات الفخار"". *كروسرف*، 1994."
Comedy in Theater: Comic Modes from Aristophanes to Absurdist Drama,الكوميديا في المسرح: أنماط هزلية من أريستوفانيس إلى الدراما العبثية.,https://smarticle.tech/en/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,https://smarticle.tech/ar/article/comedy-in-theater-comic-modes-from-aristophanes-to-absurdist-drama-202605181227,Theater,"Aristophanes fr.581, from Seasons",https://doi.org/10.1093/oseo/instance.00232791,"Aristophanes. ""Aristophanes fr.581, from Seasons"". crossref, 2018.","أريستوفان. ""أريستوفان،Fragment 581، من *الفصول*"". *كروسرف*، 2018."
"Musicology: Harmony, Counterpoint, and the Theory of Musical Structure",علم الموسيقى: التناغم، التناظر، ونظرية البنية الموسيقية.,https://smarticle.tech/en/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,https://smarticle.tech/ar/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,Music,Concepts and Images: Vol. 1,https://openlibrary.org/works/OL8532990W,Concepts and Images: Vol. 1. by Arthur Loeb. (1992). — Birkhäuser Boston. ISBN: 081763620X,Concepts and Images: Vol. 1. بقلم Arthur Loeb. (1992). — Birkhäuser Boston. ردمك: 081763620X
"Musicology: Harmony, Counterpoint, and the Theory of Musical Structure",علم الموسيقى: التناغم، التناظر، ونظرية البنية الموسيقية.,https://smarticle.tech/en/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,https://smarticle.tech/ar/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,Music,Graduate review of tonal theory,https://archive.org/details/graduatereviewof0000lait,Graduate review of tonal theory. by Steven G. Laitz. (2010). — University Press. ISBN: 9780195376982,Graduate review of tonal theory. بقلم Steven G. Laitz. (2010). — University Press. ردمك: 9780195376982
"Musicology: Harmony, Counterpoint, and the Theory of Musical Structure",علم الموسيقى: التناغم، التناظر، ونظرية البنية الموسيقية.,https://smarticle.tech/en/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,https://smarticle.tech/ar/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,Music,Student Workbook To Accompany Graduate Review Of Tonal Theory A Recasting Of Commonpractice Harmony Form And Counterpoint,https://openlibrary.org/works/OL17419181W,Student Workbook To Accompany Graduate Review Of Tonal Theory A Recasting Of Commonpractice Harmony Form And Counterpoint. by Christopher Bartlette. (2009). — Oxford University Press. ISBN: 0195376994,Student Workbook To Accompany Graduate Review Of Tonal Theory A Recasting Of Commonpractice Harmony Form And Counterpoint. بقلم Christopher Bartlette. (2009). — Oxford University Press. ردمك: 0195376994
"Musicology: Harmony, Counterpoint, and the Theory of Musical Structure",علم الموسيقى: التناغم، التناظر، ونظرية البنية الموسيقية.,https://smarticle.tech/en/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,https://smarticle.tech/ar/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,Music,"Gradus: An Integrated Approach to Harmony, Counterpoint, and Analysis",https://doi.org/10.2307/843688,"Gauldin, Robert, and Leo Kraft. ""Gradus: An Integrated Approach to Harmony, Counterpoint, and Analysis"". crossref, 1976.","غولدن، روبرت، وليو كرافت. ""غرادوس: نهج متكامل في التناغم، والتcounterpoint، والتحليل"". كروسريف، 1976."
"Musicology: Harmony, Counterpoint, and the Theory of Musical Structure",علم الموسيقى: التناغم، التناظر، ونظرية البنية الموسيقية.,https://smarticle.tech/en/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,https://smarticle.tech/ar/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,Music,"A Text-Book of Harmony, Two-Part Counterpoint, Elementary Composition, and Form",https://doi.org/10.2307/3364554,"Perry, G. A. ""A Text-Book of Harmony, Two-Part Counterpoint, Elementary Composition, and Form"". crossref, 1890.","بيري، ج. أ. ""كتاب مدرسي في التناغم، والتcounterpoint ثنائي، والتأليف الموسيقي الأولي، والشكل"". كروسريف، 1890."
"Musicology: Harmony, Counterpoint, and the Theory of Musical Structure",علم الموسيقى: التناغم، التناظر، ونظرية البنية الموسيقية.,https://smarticle.tech/en/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,https://smarticle.tech/ar/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,Music,Space structures: their harmony and counterpoint,https://doi.org/10.1016/0022-2860(79)80176-3,"Space structures: their harmony and counterpoint. *crossref*, 1979.",الهياكل الفضائية: تناغمها والتcounterpoint فيها. *كروسريف*، 1979.
"Musicology: Harmony, Counterpoint, and the Theory of Musical Structure",علم الموسيقى: التناغم، التناظر، ونظرية البنية الموسيقية.,https://smarticle.tech/en/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,https://smarticle.tech/ar/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,Music,Licentious Harmony and Counterpoint in Porter’s “Love for Sale”,https://doi.org/10.5406/illinois/9780252040092.003.0011,"Buchler, Michael. ""Licentious Harmony and Counterpoint in Porter’s “Love for Sale”"". *crossref*, 2017.","بوكلر، مايكل. ""التناغم والتcounterpoint اللامباليان في ""حب للبيع"" لبورتر"". *كروسريف*، 2017."
"Musicology: Harmony, Counterpoint, and the Theory of Musical Structure",علم الموسيقى: التناغم، التناظر، ونظرية البنية الموسيقية.,https://smarticle.tech/en/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,https://smarticle.tech/ar/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,Music,Harmony and Counterpoint: Their Place in Music,https://doi.org/10.2307/910748,"Fielden, Thomas. ""Harmony and Counterpoint: Their Place in Music"". crossref, 1915.","فيلدن، توماس. ""التناغم والتcounterpoint: مكانتهما في الموسيقى"". كروسريف، 1915."
"Musicology: Harmony, Counterpoint, and the Theory of Musical Structure",علم الموسيقى: التناغم، التناظر، ونظرية البنية الموسيقية.,https://smarticle.tech/en/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,https://smarticle.tech/ar/article/musicology-harmony-counterpoint-and-the-theory-of-musical-structure-202605181236,Music,"Harmony, Counterpoint and Improvisation, Book 2",https://doi.org/10.2307/933497,"B. J. Dale, Gordon Jacob, H. V. Anson. ""Harmony, Counterpoint and Improvisation, Book 2"". crossref, 1947.","ديل، ب. ج.، غوردون جاكوب، هـ. ف. أنسون. ""التناغم، والتcounterpoint، والإرتجال، الكتاب الثاني"". كروسريف، 1947."
