المفهوم الأكاديمي,رابط المفهوم على سمارتيكل,التخصص الفرعي,عنوان المرجع الأكاديمي,رابط المرجع المباشر,التوثيق المنسق
امتصاص ثاني أكسيد الكربون في خزان ملوث طبقي: إمكانات احتجاز الكربون في المياه العذبة.,https://smarticle.tech/ar/article/carbon-dioxide-uptake-in-a-eutrophic-stratified-reservoir-freshwater-carbon-202605251640,Environmental Sciences,Isolation of high-CO2-acclimated Micractinium sp. strains from eutrophic reservoir water,https://doi.org/10.1016/j.algal.2018.07.015,عزل سلالات من نوع *Micractinium* المتكيفة مع ارتفاع مستويات ثاني أكسيد الكربون من مياه خزان غني بالمغذيات. بحوث الطحالب، 2018.
عدم اليقين في تأثيرات طلاءات الجسيمات العضوية على تركيزات الهيدروكربونات العطرية المتعددة الحلقات وتأثيراتها الصحية المقدرة.,https://smarticle.tech/ar/article/uncertainties-in-the-effects-of-organic-aerosol-coatings-on-polycyclic-arom-202605251655,Environmental Sciences,Uncertainties in the effects of organic aerosol coatings on polycyclic aromatic hydrocarbon concentrations and their estimated health effects,https://doi.org/10.5194/acp-25-8163-2025,"تشانغ، يي، وانغ، يي، لي، ج، وانغ، ل، وانغ، إكس، لي، إم، ... وجي، إم. ""الشكوك في آثار الطلاءات العضوية الهوائية على تركيزات الهيدروكربونات العطرية متعددة الحلقات وآثارها الصحية المقدرة"". فيزياء الغلاف الجوي والكيمياء، 2025."
عدم اليقين في تأثيرات طلاءات الجسيمات العضوية على تركيزات الهيدروكربونات العطرية المتعددة الحلقات وتأثيراتها الصحية المقدرة.,https://smarticle.tech/ar/article/uncertainties-in-the-effects-of-organic-aerosol-coatings-on-polycyclic-arom-202605251655,Environmental Sciences,"Supplementary material to ""Uncertainties in the effects of organic aerosol coatings on polycyclic aromatic hydrocarbon concentrations and their estima",https://doi.org/10.5194/egusphere-2024-3269-supplement,"المواد التكميلية لـ ""الشكوك في آثار الطلاءات العضوية الهوائية على تركيزات الهيدروكربونات العطرية متعددة الحلقات وآثارها الصحية المقدرة""."
عدم اليقين في تأثيرات طلاءات الجسيمات العضوية على تركيزات الهيدروكربونات العطرية المتعددة الحلقات وتأثيراتها الصحية المقدرة.,https://smarticle.tech/ar/article/uncertainties-in-the-effects-of-organic-aerosol-coatings-on-polycyclic-arom-202605251655,Environmental Sciences,New and extended parameterization of the thermodynamic model AIOMFAC: calculation of activity coefficients for organic-inorganic mixtures containing c,https://doi.org/10.5194/acp-11-9155-2011,المعايرة الديناميكية الحرارية الجديدة والممتدة للنموذج الديناميكا الحرارية أيومفاك: حساب معاملات النشاط للخليطات العضوية-اللاعضوية المحتوية على مجموعات وظيفية كربوكسيل وهيدروكسيل وكربونيل وإيثر وإستر وألكنيل وألكيل وعطرية.
عدم اليقين في تأثيرات طلاءات الجسيمات العضوية على تركيزات الهيدروكربونات العطرية المتعددة الحلقات وتأثيراتها الصحية المقدرة.,https://smarticle.tech/ar/article/uncertainties-in-the-effects-of-organic-aerosol-coatings-on-polycyclic-arom-202605251655,Environmental Sciences,Particle-Phase Diffusion Modulates Partitioning of Semivolatile Organic Compounds to Aged Secondary Organic Aerosol,https://doi.org/10.1021/acs.est.9b05514.s001,انتشار الجسيمات ينظم توزيع المركبات العضوية شبه المتطايرة إلى الهباء الجوي العضوي الثانوي القديم.
عدم اليقين في تأثيرات طلاءات الجسيمات العضوية على تركيزات الهيدروكربونات العطرية المتعددة الحلقات وتأثيراتها الصحية المقدرة.,https://smarticle.tech/ar/article/uncertainties-in-the-effects-of-organic-aerosol-coatings-on-polycyclic-arom-202605251655,Environmental Sciences,Gas–particle partitioning of organic compounds in the atmosphere,https://doi.org/10.1016/s0021-8502(98)00788-5,توزيع الغاز–الجسيم للمركبات العضوية في الغلاف الجوي.
من المعاملات إلى التوزيعات: دي مويفر والرؤية العملية للاحتمال.,https://smarticle.tech/ar/article/from-coefficients-to-distributions-de-moivre-and-the-operational-view-of-pr-202605272002,Mathematics,From Coefficients to Distributions: De~Moivre and the Operational View of Probability,https://arxiv.org/abs/2605.25227,"لابورييو، ر. ""من المعاملات إلى التوزيعات: دي-مواڤر والرؤية التشغيلية للاحتمال"". أرخايف، 2026."
من المعاملات إلى التوزيعات: دي مويفر والرؤية العملية للاحتمال.,https://smarticle.tech/ar/article/from-coefficients-to-distributions-de-moivre-and-the-operational-view-of-pr-202605272002,Mathematics,Bernoulli's and De Moivre's Theorems,https://doi.org/10.1002/9781118548035.ch2,"مبرهنات برنولي ودي-مواڤر. ""مبرهنات برنولي ودي-مواڤر"". https://doi.org/10.1002/9781118548035.ch2."
من المعاملات إلى التوزيعات: دي مويفر والرؤية العملية للاحتمال.,https://smarticle.tech/ar/article/from-coefficients-to-distributions-de-moivre-and-the-operational-view-of-pr-202605272002,Mathematics,A note on De Moivre's limit theorems: Easy proofs,https://doi.org/10.1016/0167-7152(86)90094-5,ملاحظة حول مبرهنات دي-مواڤر الحدّية: براهين سهلة.
من المعاملات إلى التوزيعات: دي مويفر والرؤية العملية للاحتمال.,https://smarticle.tech/ar/article/from-coefficients-to-distributions-de-moivre-and-the-operational-view-of-pr-202605272002,Mathematics,"De Moivre, Gauss, and the Normal Curve (1730, 1809)",https://doi.org/10.1002/9781118314340.ch10,"دي-مواڤر وغاوس والمنحنى الطبيعي (1730، 1809). ""دي-مواڤر وغاوس والمنحنى الطبيعي (1730، 1809)""."
من المعاملات إلى التوزيعات: دي مويفر والرؤية العملية للاحتمال.,https://smarticle.tech/ar/article/from-coefficients-to-distributions-de-moivre-and-the-operational-view-of-pr-202605272002,Mathematics,"De Moivre's Normal Approximation to the Binomial Distribution, 1733",https://doi.org/10.1002/0471725161.ch24,التقريب الطبيعي لدي-مواڤر للتوزيع ثنائي الحدين، 1733.
يفسّر نموذج الاضطراب الجزئي المتتابع مع تقدم المدار الانفجارات غاما المتكررة.,https://smarticle.tech/ar/article/successive-partial-disruption-with-orbital-precession-model-explains-repeat-202605280854,Astronomy & Space,Successive Partial Disruptions with Orbital Precession in a White Dwarf–Black Hole System for Repeating GRB 250702B,https://doi.org/10.3847/2041-8213/ae6a8f,"مجلة الفيزياء الفلكية - رسائل: ""الاضطرابات الجزئية المتعاقبة مع تسبق المدار في نظام قزم أبيض-ثقب أسود لوميض أشعة غاما المتكرر GRB 250702B"". دواج، 2026."
يفسّر نموذج الاضطراب الجزئي المتتابع مع تقدم المدار الانفجارات غاما المتكررة.,https://smarticle.tech/ar/article/successive-partial-disruption-with-orbital-precession-model-explains-repeat-202605280854,Astronomy & Space,Repeated Partial Disruptions in a White Dwarf–Neutron Star or White Dwarf–Black Hole Merger Modulate the Prompt Emission of Long-duration Merger-type,https://doi.org/10.3847/2041-8213/ad7737,"""الاضطرابات الجزئية المتكررة في اندماج قزم أبيض-نجم نيوتروني أو قزم أبيض-ثقب أسود تتحكم في الانبعاث الفوري لوميضات أشعة غاما طويلة الأمد من نوع الاندماج""."
يفسّر نموذج الاضطراب الجزئي المتتابع مع تقدم المدار الانفجارات غاما المتكررة.,https://smarticle.tech/ar/article/successive-partial-disruption-with-orbital-precession-model-explains-repeat-202605280854,Astronomy & Space,Ultra-long Gamma-ray Bursts from Micro-Tidal Disruption Events: The Case of GRB 250702B,https://doi.org/10.33232/001c.157985,"""وميضات أشعة غاما فائقة الطول الناتجة عن أحداث اضطراب مدّي مجهري: حالة GRB 250702B""."
يفسّر نموذج الاضطراب الجزئي المتتابع مع تقدم المدار الانفجارات غاما المتكررة.,https://smarticle.tech/ar/article/successive-partial-disruption-with-orbital-precession-model-explains-repeat-202605280854,Astronomy & Space,Fallback Rates in Partial Tidal Disruptions of White Dwarfs by Intermediate-mass Black Holes,https://doi.org/10.3847/1538-4357/ad3dfa,"""معدلات السقوط في الاضطرابات المدّية الجزئية للأقزام البيضاء بواسطة الثقوب السوداء متوسطة الكتلة""."
يفسّر نموذج الاضطراب الجزئي المتتابع مع تقدم المدار الانفجارات غاما المتكررة.,https://smarticle.tech/ar/article/successive-partial-disruption-with-orbital-precession-model-explains-repeat-202605280854,Astronomy & Space,A milli-tidal disruption event model for GRB 250702B: main-sequence star disrupted by an IMBH,https://doi.org/10.1093/mnras/stag328,"""نموذج حدث اضطراب مدّي دقيق لوميض أشعة غاما GRB 250702B: نجم متسلسل رئيسي متشتت بواسطة ثقب أسود متوسط الكتلة""."
اكتشاف ZNG 1 يكشف عن تطور ما بعد السلسلة العملاقة غني بالهيليوم في المجموعات النجمية الكروية.,https://smarticle.tech/ar/article/zng-1-discovery-reveals-helium-rich-post-agb-evolution-in-globular-clusters-202605280902,Astronomy & Space,Observations of the Ultraviolet-bright Star ZNG 1 in the Globular Cluster M5 (NGC 5904),https://doi.org/10.3847/1538-3881/ad11e0,مجلة الفيزياء الفلكية، 2024.
اكتشاف ZNG 1 يكشف عن تطور ما بعد السلسلة العملاقة غني بالهيليوم في المجموعات النجمية الكروية.,https://smarticle.tech/ar/article/zng-1-discovery-reveals-helium-rich-post-agb-evolution-in-globular-clusters-202605280902,Astronomy & Space,Fuse Observations of the Hot Post-AGB Star ZNG 1 in the Globular Cluster M5,https://doi.org/10.1007/1-4020-2620-x_75,"رصدات ""فيوز"" للنجم الساخن بعد-الفرع الأفقي ""زد إن جي 1"" في التجمع النجمي الكروي ""إم 5""."
اكتشاف ZNG 1 يكشف عن تطور ما بعد السلسلة العملاقة غني بالهيليوم في المجموعات النجمية الكروية.,https://smarticle.tech/ar/article/zng-1-discovery-reveals-helium-rich-post-agb-evolution-in-globular-clusters-202605280902,Astronomy & Space,The First Extensive Exploration of UV-bright Stars in the Globular Cluster NGC 2808,https://doi.org/10.3847/1538-4357/abd2b5,"الاستكشاف الأول الواسع للنجوم الساطعة فوق البنفسجية في التجمع النجمي الكروي ""إن جي سي 2808""."
اكتشاف ZNG 1 يكشف عن تطور ما بعد السلسلة العملاقة غني بالهيليوم في المجموعات النجمية الكروية.,https://smarticle.tech/ar/article/zng-1-discovery-reveals-helium-rich-post-agb-evolution-in-globular-clusters-202605280902,Astronomy & Space,1128 in M3 (NGC 5272),https://doi.org/10.1093/mnras/stv1435,"1128 في ""إم 3"" (""إن جي سي 5272"")."
اكتشاف ZNG 1 يكشف عن تطور ما بعد السلسلة العملاقة غني بالهيليوم في المجموعات النجمية الكروية.,https://smarticle.tech/ar/article/zng-1-discovery-reveals-helium-rich-post-agb-evolution-in-globular-clusters-202605280902,Astronomy & Space,Ultraviolet properties of individual hot stars in globular cluster cores. I - NGC 1904 (M79),https://doi.org/10.1086/172731,"الخصائص فوق البنفسجية للنجوم الساخنة الفردية في نوى التجمعات النجمية الكروية. الأول - ""إن جي سي 1904"" (""إم 79"")."
برنامج العلوم المُطلقة مبكراً للـ JWST لسكان النجوم المُستكشفين. الثامن. تاريخ تكوين النجوم المكاني لمجرة WLM.,https://smarticle.tech/ar/article/the-jwst-resolved-stellar-populations-early-release-science-program-viii-th-202605280918,Astronomy & Space,The JWST Resolved Stellar Populations Early Release Science Program. VIII. The Spatially Resolved Star Formation History of WLM,https://doi.org/10.3847/1538-4357/adb61d,برنامج العلوم المبكرة للمجموعات النجمية المحلولة بواسطة تلسكوب جيمس ويب الفضائي: الثامن. التاريخ المكاني لتشكل النجوم في مجرة واي إل أم. دواج، 2025.
برنامج العلوم المُطلقة مبكراً للـ JWST لسكان النجوم المُستكشفين. الثامن. تاريخ تكوين النجوم المكاني لمجرة WLM.,https://smarticle.tech/ar/article/the-jwst-resolved-stellar-populations-early-release-science-program-viii-th-202605280918,Astronomy & Space,The JWST Resolved Stellar Populations Early Release Science Program. IV. The Star Formation History of the Local Group Galaxy WLM,https://doi.org/10.3847/1538-4357/ad1105,برنامج العلوم المبكرة للمجموعات النجمية المحلولة بواسطة تلسكوب جيمس ويب الفضائي: الرابع. تاريخ تشكل النجوم في مجرة المجموعة المحلية واي إل أم. 2024.
برنامج العلوم المُطلقة مبكراً للـ JWST لسكان النجوم المُستكشفين. الثامن. تاريخ تكوين النجوم المكاني لمجرة WLM.,https://smarticle.tech/ar/article/the-jwst-resolved-stellar-populations-early-release-science-program-viii-th-202605280918,Astronomy & Space,VII. Stress Testing the NIRCam Exposure Time Calculator,https://doi.org/10.3847/1538-4357/ad4e2f,السابع. اختبار التحمل لحاسبة زمن التعرض للنيركام. 2024.
برنامج العلوم المُطلقة مبكراً للـ JWST لسكان النجوم المُستكشفين. الثامن. تاريخ تكوين النجوم المكاني لمجرة WLM.,https://smarticle.tech/ar/article/the-jwst-resolved-stellar-populations-early-release-science-program-viii-th-202605280918,Astronomy & Space,The JWST Resolved Stellar Populations Early Release Science Program. I. NIRCam Flux Calibration,https://doi.org/10.3847/2515-5172/ac923a,برنامج العلوم المبكرة للمجموعات النجمية المحلولة بواسطة تلسكوب جيمس ويب الفضائي: الأول. معايرة تدفق النيركام.
الانفجارات شبه الدورية تقيس ثابت هابل عبر موجات الجاذبية من LISA.,https://smarticle.tech/ar/article/quasiperiodic-eruptions-measure-hubble-constant-via-lisa-gravitational-wave-202605280928,Astronomy & Space,Hubble Constant Measurement from Quasiperiodic Eruptions as Electromagnetic Counterparts to Extreme Mass Ratio Inspirals,https://doi.org/10.3847/1538-4357/ae2600,"Hubble Constant Measurement from Quasiperiodic Eruptions as Electromagnetic Counterparts to Extreme Mass Ratio Inspirals. *doaj*, 2026."
الطرف منخفض الكتلة في علاقة الكتلة‑المعادن عند z ∼ 7.,https://smarticle.tech/ar/article/the-extreme-low-mass-end-of-the-massmetallicity-relation-at-z-7-202605280935,Astronomy & Space,The Extreme Low-mass End of the Mass–Metallicity Relation at z ∼ 7,https://doi.org/10.3847/2041-8213/ad8dc9,مجلة الفيزياء الفلكية - رسائل، 2024.
الطرف منخفض الكتلة في علاقة الكتلة‑المعادن عند z ∼ 7.,https://smarticle.tech/ar/article/the-extreme-low-mass-end-of-the-massmetallicity-relation-at-z-7-202605280935,Astronomy & Space,A Glimpse of the Low-Mass End of the Direct Mass-Metallicity Relation at $z\sim6-8$,https://arxiv.org/abs/2605.06770,"""لمحة عن الطرف منخفض الكتلة لعلاقة الكتلة-المعدنية المباشرة عند الانزياح الأحمر z∼6-8""."
الطرف منخفض الكتلة في علاقة الكتلة‑المعادن عند z ∼ 7.,https://smarticle.tech/ar/article/the-extreme-low-mass-end-of-the-massmetallicity-relation-at-z-7-202605280935,Astronomy & Space,Shape of Direct-Method Mass-Metallicity Relation with JWST: Fast-Track Nitrogen and Helium Enrichment,https://arxiv.org/abs/2605.05327,"""شكل علاقة الكتلة-المعدنية بالطريقة المباشرة مع تلسكوب جيمس ويب الفضائي: تسارع إثراء النيتروجين والهيليوم""."
الطرف منخفض الكتلة في علاقة الكتلة‑المعادن عند z ∼ 7.,https://smarticle.tech/ar/article/the-extreme-low-mass-end-of-the-massmetallicity-relation-at-z-7-202605280935,Astronomy & Space,Out of oxygen: Extremely metal-poor galaxy candidates identified at $2.5 < z < 6.5$ with deep JADES medium-band imaging,https://arxiv.org/abs/2603.15761,"""خارج الأكسجين: مرشحين لمجرات فائقة الفقر بالمعادن تم تحديدها عند 2.5 < z < 6.5 باستخدام التصوير المتوسط النطاق العميق لمسح JADES""."
الطرف منخفض الكتلة في علاقة الكتلة‑المعادن عند z ∼ 7.,https://smarticle.tech/ar/article/the-extreme-low-mass-end-of-the-massmetallicity-relation-at-z-7-202605280935,Astronomy & Space,Spatially resolved metallicity and ionization in the merging system Gz9p3 at z=9.3,https://arxiv.org/abs/2604.22460,"""المعدنية والتأين المتحلل مكانياً في نظام الاندماج Gz9p3 عند z=9.3""."
تحليل أداء الأنظمة المتكاملة لتوليد الطاقة الشمسية على المباني في ظل تغير المناخ.,https://smarticle.tech/ar/article/integrated-bipv-performance-analysis-under-climate-change-202605281812,Environmental Sciences,Research on a Comprehensive Performance Analysis Method for Building-Integrated Photovoltaics Considering Global Climate Change,https://doi.org/10.3390/buildings15244463,البحث في طريقة تحليل شامل للأداء لتكامل البناء مع الخلايا الكهروضوئية مع مراعاة تغير المناخ العالمي. *Buildings*، 2025.
تحليل أداء الأنظمة المتكاملة لتوليد الطاقة الشمسية على المباني في ظل تغير المناخ.,https://smarticle.tech/ar/article/integrated-bipv-performance-analysis-under-climate-change-202605281812,Environmental Sciences,Comprehensive Analysis of Energy and Visual Performance of Building-Integrated Photovoltaics in Various Climate Zones,https://doi.org/10.2139/ssrn.4694297,التحليل الشامل لأداء الطاقة والبصري لتكامل البناء مع الخلايا الكهروضوئية في مختلف مناطق المناخ. *SSRN*، مجهول.
تحليل أداء الأنظمة المتكاملة لتوليد الطاقة الشمسية على المباني في ظل تغير المناخ.,https://smarticle.tech/ar/article/integrated-bipv-performance-analysis-under-climate-change-202605281812,Environmental Sciences,Comprehensive performance analysis of different MPPT algorithms for Building Integrated Photovoltaic system,https://doi.org/10.1109/mysurucon52639.2021.9641543,التحليل الشامل لأداء خوارزميات تتبع نقطة القدرة القصوى المختلفة لنظام البناء المتكامل مع الخلايا الكهروضوئية. 2021.
تحليل أداء الأنظمة المتكاملة لتوليد الطاقة الشمسية على المباني في ظل تغير المناخ.,https://smarticle.tech/ar/article/integrated-bipv-performance-analysis-under-climate-change-202605281812,Environmental Sciences,Coupling RDA-RPR-NSGAII optimization design method for comprehensive performance of Building Integrated Photovoltaics,https://doi.org/10.1016/j.jobe.2025.111869,طريقة التصميم الأمثل بدمج RDA-RPR-NSGAII للأداء الشامل لتكامل البناء مع الخلايا الكهروضوئية. *Journal of Building Engineering*، السنة.
تعزيز جسيمات السيليكا النانوية لتحمل القمح للجفاف من خلال تنظيم الجينات,https://smarticle.tech/ar/article/silica-nanoparticles-boost-wheat-drought-tolerance-via-gene-upregulation-202605281820,Biology,Efficacious role of silica nanoparticles in improving growth and yield of wheat under drought stress through stress-gene upregulation,https://doi.org/10.1016/j.plana.2023.100051,الجسيمات النانوية السيليكية في تحسين نمو وإنتاجية القمح تحت الإجهاد الجفاف من خلال زيادة التعبير الجيني للإجهاد. *بلانتا*، 2023.
تعزيز جسيمات السيليكا النانوية لتحمل القمح للجفاف من خلال تنظيم الجينات,https://smarticle.tech/ar/article/silica-nanoparticles-boost-wheat-drought-tolerance-via-gene-upregulation-202605281820,Biology,Biosynthesized Silica Nanoparticles (Si NPs) Helps in Mitigating Drought Stress in Wheat Through Physiological Changes and Upregulation of Stress Gene,https://doi.org/10.1007/s12633-023-02439-x,الجسيمات النانوية السيليكية (Si NPs) المصنعة حيوياً تساعد في التخفيف من الإجهاد الجفاف في القمح من خلال التغيرات الفسيولوجية وزيادة التعبير الجيني للإجهاد.
تعزيز جسيمات السيليكا النانوية لتحمل القمح للجفاف من خلال تنظيم الجينات,https://smarticle.tech/ar/article/silica-nanoparticles-boost-wheat-drought-tolerance-via-gene-upregulation-202605281820,Biology,Mesoporous silica nanoparticles enhance seedling growth and photosynthesis in wheat and lupin,https://doi.org/10.1016/j.chemosphere.2016.02.096,الجسيمات النانوية السيليكية المسامية تعزز نمو البادرات والتمثيل الضوئي في القمح واللوبياء.
تعزيز جسيمات السيليكا النانوية لتحمل القمح للجفاف من خلال تنظيم الجينات,https://smarticle.tech/ar/article/silica-nanoparticles-boost-wheat-drought-tolerance-via-gene-upregulation-202605281820,Biology,Engineered Nanomaterials Enhance Crop Drought Resistance for Sustainable Agriculture,https://doi.org/10.1021/acs.jafc.4c11693.s001,المواد النانوية الهندسية تعزز مقاومة المحاصيل للجفاف من أجل الزراعة المستدامة.
