المفهوم الأكاديمي,رابط المفهوم على سمارتيكل,التخصص الفرعي,عنوان المرجع الأكاديمي,رابط المرجع المباشر,التوثيق المنسق
تحول التعليم في ظل الثورة السياسية: إعادة هيكلة نظام التعليم في الصين الجمهورية المبكرة (1912-1916).,https://smarticle.tech/ar/article/1912-1916-educational-transformation-during-the-political-revolution-restru-202605251359,History of Nations,政治革命下的教育變革：民國初期教育制度的再造（1912-1916） Educational Transformation During the Political Revolution: Restructuring the Education System in Early Republican C,https://doi.org/10.6209/JORIES.202312_68(4).0003,"تشانغ، هسي-تشينغ. ""التحول التربوي خلال الثورة السياسية: إعادة هيكلة نظام التعليم في الصين الجمهورية المبكرة (1912-1916)"". *مجلة بحوث العلوم التربوية*، 2023."
تحول التعليم في ظل الثورة السياسية: إعادة هيكلة نظام التعليم في الصين الجمهورية المبكرة (1912-1916).,https://smarticle.tech/ar/article/1912-1916-educational-transformation-during-the-political-revolution-restru-202605251359,History of Nations,袁世凱政権期の教育部に関する研究,https://doi.org/10.6031/jacsi1994.10.135,"""دراسة حول وزارة التعليم خلال فترة حكم حكومة يوان شيكاي""."
أزمة القوط 378 م: كيف شكّل مؤرّخو الكنيسة سقوط روما.,https://smarticle.tech/ar/article/gothic-crisis-378-ad-how-church-historians-shaped-rome-s-fall-202605260649,Ancient Civilizations,Kryzys gocki z perspektywy historiografii kościelnej V stulecia,https://doi.org/10.4467/20844069PH.21.020.13857,"كوتشيرا، م. ""أزمة القوط من منظور التأريخ الكنسي للقرن الخامس"". دواج، 2023."
معركة أوراديا 1944: مراجعة عدد ضحايا الضباط الرومانيين وتكتيكات الهجوم الهنغاري بقيادة هورتي.,https://smarticle.tech/ar/article/oradea-1944-battle-revised-romanian-officer-deaths-and-horthyist-tactics-202605260656,Battles & Events,"ANDREI SILVIU AND NICOLAE RAJKOVIČ, DEFENDERS OF THE CITY OF ORADIA, KILLED BY HUNGARIAN HORTYSTS ON 9 OCTOBER 1944",https://doi.org/10.56082/annalsarscihist.2023.1-2.62,"أندري سيلفيو ونيكولاي راجكوفيتش. ""أندري سيلفيو ونيكولاي راجكوفيتش، مدافعا مدينة أوراديا، قتلا على يد الحرس الهنغاري (هورتيست) في 9 تشرين الأول/أكتوبر 1944"". دواج، 2023."
نموذج بايبارز للاندماج الديني السياسي في حكم المماليك.,https://smarticle.tech/ar/article/baybars-religious-political-fusion-model-mamluk-governance-202605260706,Battles & Events,Mamluk leadership between religious and political arrangements under Sultan Baybars’ rule,https://doi.org/10.1080/23311983.2023.2188779,القيادة المملوكية بين الترتيبات الدينية والسياسية في ظل حكم السلطان بيبرس.
نموذج بايبارز للاندماج الديني السياسي في حكم المماليك.,https://smarticle.tech/ar/article/baybars-religious-political-fusion-model-mamluk-governance-202605260706,Battles & Events,Religious Policy of the Mamluk Sultan Baybars (1260–1277 AC),https://doi.org/10.3390/rel14111384,السياسة الدينية للسلطان المملوكي بيبرس (٦٧٨–٦٧٦هـ / ١٢٦٠–١٢٧٧م).
نموذج بايبارز للاندماج الديني السياسي في حكم المماليك.,https://smarticle.tech/ar/article/baybars-religious-political-fusion-model-mamluk-governance-202605260706,Battles & Events,Legitimizing the Mamluk Sultanate,https://doi.org/10.19233/AH.2025.02,شرعنة السلطنة المملوكية.
نموذج بايبارز للاندماج الديني السياسي في حكم المماليك.,https://smarticle.tech/ar/article/baybars-religious-political-fusion-model-mamluk-governance-202605260706,Battles & Events,A Mamluk Amir’s Mamluk History: Baybars al-Manṣūrī’s Zubdat al-Fikra,https://doi.org/10.1163/9789004476523_007,"تاريخ مملوكي لأمير مملوكي: ""زبدة الفكر"" لبيبرس المنصوري."
نموذج بايبارز للاندماج الديني السياسي في حكم المماليك.,https://smarticle.tech/ar/article/baybars-religious-political-fusion-model-mamluk-governance-202605260706,Battles & Events,"Anne F. Broadbridge. « Mamluk Legitimacy and Mongols: The Reigns of Baybars and Qalāwūn ». Mamluk Studies Review, 5, 2001, pp. 91-118",https://doi.org/10.4000/abstractairanica.34388,"آن ف. برودبريدج. ""شرعية الممالك المملوكية والمغول: عهود بيبرس وقلاوون"". مراجعة الدراسات المملوكية، ٢٠٠١."
مؤامرات العدو الأجنبي: كيف تُؤطر الإعلام المؤامرات السياسية.,https://smarticle.tech/ar/article/foreign-enemy-conspiracies-how-media-frames-political-plots-202605281452,World History,Constructing the Establishment - Foreign Enemy Conspiracies: A Comparative Analysis of the Media Framing in the USA and Egypt,https://doi.org/10.60678/gmj-de.v14i1.287,بناء المؤسسة - مؤامرات العدو الأجنبي: تحليل مقارن لتأطير وسائل الإعلام في الولايات المتحدة ومصر. *doaj*، 2024.
